x,y,cluster,trend,value,set,residual
65.0,0.0,0,-267.325766361726,,0,
66.0,0.0,0,-189.2197183817625,,0,
67.0,0.0,0,-109.01676237338688,,0,
68.0,0.0,0,-28.779319906025194,,0,
69.0,0.0,0,49.42081118177157,,0,
70.0,0.0,3,123.2248379010125,,0,
71.0,0.0,3,189.5396828952944,,0,
72.0,0.0,3,243.56651209644042,410.148254,1,166.5817419035596
73.0,0.0,3,278.2309279347537,,0,
74.0,0.0,3,295.761218199681,,0,
75.0,0.0,3,296.75529561401345,,0,
76.0,0.0,3,281.26101556560025,,0,
77.0,0.0,3,249.87096790890791,,0,
78.0,0.0,3,204.179491156945,,0,
79.0,0.0,3,146.64264732645825,,0,
80.0,0.0,3,80.51083200267749,37.125652,1,-43.38518000267749
81.0,0.0,3,10.608273793477565,,0,
82.0,0.0,3,-58.626004677062156,,0,
83.0,0.0,3,-123.82167876081076,,0,
84.0,0.0,3,-182.43720366008347,,0,
85.0,0.0,3,-232.74741998879472,,0,
86.0,0.0,3,-274.1110642629792,,0,
87.0,0.0,3,-307.0036583021865,,0,
88.0,0.0,3,-332.2244533887715,-372.073892,1,-39.84943861122849
89.0,0.0,3,-350.00041947793216,,0,
90.0,0.0,3,-362.3835774153122,,0,
91.0,0.0,3,-370.5770194234792,,0,
92.0,0.0,3,-375.2323254306684,,0,
93.0,0.0,3,-376.7417468255444,,0,
94.0,0.0,3,-375.4704763624468,,0,
95.0,0.0,3,-372.46424153854605,,0,
96.0,0.0,3,-370.50675593497,-258.137721,1,112.36903493496999
97.0,0.0,3,-374.0719022611447,,0,
98.0,0.0,3,-381.13941046001855,,0,
99.0,0.0,3,-390.65291399438865,,0,
100.0,0.0,3,-401.981428036961,,0,
101.0,0.0,3,-414.3524439835164,,0,
102.0,0.0,3,-426.72228125832044,,0,
103.0,0.0,3,-437.9093177350005,,0,
104.0,0.0,3,-447.02962855354417,-418.693301,1,28.33632755354415
105.0,0.0,3,-453.77726176488795,,0,
106.0,0.0,3,-457.6508297488326,,0,
107.0,0.0,3,-457.8068491285085,,0,
108.0,0.0,3,-453.37915456673363,,0,
109.0,0.0,3,-443.91115760197863,,0,
110.0,0.0,3,-429.82736957189627,,0,
111.0,0.0,3,-412.7954211080796,,0,
112.0,0.0,3,-396.64780159645306,-149.963232,1,246.68456959645306
113.0,0.0,3,-388.2786402128695,,0,
114.0,0.0,3,-380.96231500894646,,0,
115.0,0.0,3,-371.13608458754607,,0,
116.0,0.0,3,-357.4754666470981,,0,
117.0,0.0,3,-339.99387621946516,,0,
118.0,0.0,3,-320.02040094230324,,0,
119.0,0.0,3,-300.2483034579782,,0,
120.0,0.0,3,-283.3712783671799,-40.037057,1,243.3342213671799
121.0,0.0,3,-269.35601823951583,,0,
122.0,0.0,3,-257.7266890729079,,0,
123.0,0.0,3,-248.44973183964612,,0,
124.0,0.0,3,-241.47695839646622,,0,
125.0,0.0,3,-236.35838362574577,,0,
126.0,0.0,3,-231.94416219729465,,0,
127.0,0.0,3,-226.02872949204175,,0,
128.0,0.0,3,-213.90936901033274,-536.922796,1,-323.0134269896672
129.0,0.0,3,-187.05348032305483,,0,
130.0,0.0,3,-154.90912082092836,,0,
131.0,0.0,3,-122.9171312408871,,0,
132.0,0.0,1,-93.76218836888438,,0,
133.0,0.0,1,-68.71317240266944,,0,
134.0,0.0,1,-48.119361669407226,,0,
135.0,0.0,1,-32.494661760516465,,0,
136.0,0.0,1,-24.367221494438127,194.130635,1,218.49785649443814
137.0,0.0,1,-29.010796220216434,,0,
138.0,0.0,1,-39.35087502480019,,0,
139.0,0.0,1,-50.85984723188449,,0,
140.0,0.0,1,-60.81261109019397,,0,
141.0,0.0,1,-67.37747889815364,,0,
142.0,0.0,1,-69.47131141426507,,0,
143.0,0.0,1,-67.45508889545454,,0,
144.0,0.0,1,-64.35287962504663,54.862272,1,119.21515162504662
145.0,0.0,1,-65.58913336525438,,0,
146.0,0.0,1,-70.18943776981905,,0,
147.0,0.0,1,-78.79465618578251,,0,
148.0,0.0,1,-93.11732499644859,,0,
149.0,0.0,1,-115.02083855756791,,0,
150.0,0.0,1,-145.58904636470834,,0,
151.0,0.0,1,-184.61296816455433,,0,
152.0,0.0,1,-231.40571466850815,-154.18491,1,77.22080466850815
153.0,0.0,1,-285.9142982873018,,0,
154.0,0.0,1,-343.845841426868,,0,
155.0,0.0,1,-401.90709224232705,,0,
156.0,0.0,1,-457.3583183733281,,0,
157.0,0.0,1,-507.50743729324313,,0,
158.0,0.0,1,-549.6531012833584,,0,
159.0,0.0,1,-581.8820890163188,,0,
160.0,0.0,1,-603.8785601467243,-445.432528,1,158.44603214672435
161.0,0.0,1,-616.0369503438706,,0,
162.0,0.0,1,-618.793761031935,,0,
163.0,0.0,1,-612.7889415086247,,0,
164.0,0.0,1,-599.2455901468056,,0,
165.0,0.0,1,-580.3462570197007,,0,
166.0,0.0,1,-559.4142984780483,,0,
167.0,0.0,1,-540.6054753987119,,0,
168.0,0.0,1,-526.9754399225349,-78.945016,1,448.03042392253485
169.0,0.0,1,-517.8547956805269,,0,
170.0,0.0,2,-512.2332637454383,,0,
171.0,0.0,2,-509.86768596968614,,0,
172.0,0.0,2,-510.65937613346614,,0,
173.0,0.0,2,-514.233065026463,,0,
174.0,0.0,2,-519.710751008708,,0,
175.0,0.0,2,-525.441120177391,,0,
176.0,0.0,2,-529.9843465813901,-592.861293,1,-62.87694641860992
177.0,0.0,2,-534.5742557694903,,0,
178.0,0.0,2,-540.1995592095191,,0,
179.0,0.0,2,-546.3834419121267,,0,
180.0,0.0,2,-551.5802504140884,,0,
181.0,0.0,2,-553.7826303176698,,0,
182.0,0.0,2,-551.3493728365283,,0,
183.0,0.0,2,-543.2948925957317,,0,
184.0,0.0,2,-529.4475577042904,-394.644113,1,134.80344470429037
185.0,0.0,2,-511.36801283899695,,0,
186.0,0.0,2,-490.3824034403078,,0,
187.0,0.0,2,-466.9195705038728,,0,
188.0,0.0,2,-440.81745324726216,,0,
189.0,0.0,2,-411.6595197079587,,0,
190.0,0.0,2,-379.35207345103845,,0,
191.0,0.0,2,-344.7484271116555,,0,
192.0,0.0,2,-310.3157425581012,-159.284279,1,151.0314635581012
193.0,0.0,2,-280.53947146289283,,0,
194.0,0.0,2,-251.5424478445202,,0,
195.0,0.0,2,-221.20927771693096,,0,
196.0,0.0,2,-188.54569706809707,,0,
197.0,0.0,2,-153.3620157612604,,0,
198.0,0.0,2,-117.06516101467423,,0,
199.0,0.0,2,-83.69797641830519,,0,
0.0,1.0,0,513.3619813604746,,0,
1.0,1.0,0,517.6041113361716,,0,
2.0,1.0,0,520.1006753826514,,0,
3.0,1.0,0,517.9632598455064,,0,
4.0,1.0,0,508.03422435745597,,0,
5.0,1.0,0,486.86418986786157,,0,
6.0,1.0,0,451.3613263431471,,0,
7.0,1.0,0,398.37646121089347,682.988364,1,284.6119027891066
8.0,1.0,0,322.43047774070874,,0,
9.0,1.0,0,234.02309250214603,,0,
10.0,1.0,0,140.45826400932856,,0,
11.0,1.0,0,47.39868221152574,,0,
12.0,1.0,0,-39.81467749318108,,0,
13.0,1.0,0,-116.5552785396867,,0,
14.0,1.0,0,-180.32734309858643,,0,
15.0,1.0,0,-230.8379780629184,-363.506878,1,-132.66889993708156
16.0,1.0,0,-267.332310320111,,0,
17.0,1.0,0,-295.8851541191689,,0,
18.0,1.0,0,-320.24066011980176,,0,
19.0,1.0,0,-342.59042981429957,,0,
20.0,1.0,0,-364.338005164871,,0,
21.0,1.0,0,-386.2861166530056,,0,
22.0,1.0,0,-408.4422399685718,,0,
23.0,1.0,0,-429.758220911026,-368.544611,1,61.213609911026026
24.0,1.0,0,-448.41645736503415,,0,
25.0,1.0,0,-462.65424486258416,,0,
26.0,1.0,0,-471.94370139413513,,0,
27.0,1.0,0,-475.8711952927988,,0,
28.0,1.0,0,-473.75595962116495,,0,
29.0,1.0,0,-465.0216884426627,,0,
30.0,1.0,0,-450.1062202048488,,0,
31.0,1.0,0,-431.3675906343851,-395.289621,1,36.07796963438511
32.0,1.0,0,-412.7120127447415,,0,
33.0,1.0,0,-397.81348480068846,,0,
34.0,1.0,0,-387.3587587780785,,0,
35.0,1.0,0,-381.84228738350794,,0,
36.0,1.0,0,-382.62988301506266,,0,
37.0,1.0,0,-391.3611181798042,,0,
38.0,1.0,0,-408.8025659865234,,0,
39.0,1.0,0,-433.83053319877945,-453.353661,1,-19.52312780122054
40.0,1.0,0,-464.22627526172437,,0,
41.0,1.0,0,-498.8967456567334,,0,
42.0,1.0,0,-536.6253448219504,,0,
43.0,1.0,0,-575.9896584281232,,0,
44.0,1.0,0,-615.28583312314,,0,
45.0,1.0,0,-652.5488905951497,,0,
46.0,1.0,0,-686.1045630133012,,0,
47.0,1.0,0,-715.0396387130022,-902.332336,1,-187.29269728699785
48.0,1.0,0,-738.3476640562294,,0,
49.0,1.0,0,-754.8263252706383,,0,
50.0,1.0,0,-764.4813402766595,,0,
51.0,1.0,0,-767.5133601572597,,0,
52.0,1.0,0,-764.2176569994772,,0,
53.0,1.0,0,-755.3091481372248,,0,
54.0,1.0,0,-741.4579600999132,,0,
55.0,1.0,0,-722.2705641157227,-807.936082,1,-85.66551788427739
56.0,1.0,0,-695.8489878075197,,0,
57.0,1.0,0,-664.6903942662466,,0,
58.0,1.0,0,-629.9003506085137,,0,
59.0,1.0,0,-591.596049025422,,0,
60.0,1.0,0,-549.4030942851678,,0,
61.0,1.0,0,-502.74021913768956,,0,
62.0,1.0,0,-451.0285613962915,,0,
63.0,1.0,0,-393.63706300372723,-538.058448,1,-144.42138499627276
64.0,1.0,0,-329.51497964165173,,0,
65.0,1.0,0,-258.0387314619438,,0,
66.0,1.0,0,-181.2741446828004,,0,
67.0,1.0,0,-101.76481561549008,,0,
68.0,1.0,0,-21.656016260618344,,0,
69.0,1.0,0,56.96333149186103,,0,
70.0,1.0,3,131.7715767894406,,0,
71.0,1.0,3,199.57903702848125,201.262991,1,1.683953971518747
72.0,1.0,3,255.2277730104397,,0,
73.0,1.0,3,293.6041525444307,,0,
74.0,1.0,3,313.80595738021657,,0,
75.0,1.0,3,315.79334600968286,,0,
76.0,1.0,3,299.34390443284065,,0,
77.0,1.0,3,264.8332145375898,,0,
78.0,1.0,3,214.13037827942753,,0,
79.0,1.0,3,150.81226515595336,221.533581,1,70.72131584404664
80.0,1.0,3,78.2609392325976,,0,
81.0,1.0,3,3.039063795033144,,0,
82.0,1.0,3,-70.11931610212196,,0,
83.0,1.0,3,-137.84428098227363,,0,
84.0,1.0,3,-197.56401226506568,,0,
85.0,1.0,3,-247.31666537065757,,0,
86.0,1.0,3,-286.466330451658,,0,
87.0,1.0,3,-316.34885111881886,-401.30109,1,-84.95223888118113
88.0,1.0,3,-338.7224068156793,,0,
89.0,1.0,3,-354.82340680845664,,0,
90.0,1.0,3,-366.1315311038925,,0,
91.0,1.0,3,-373.71452867623884,,0,
92.0,1.0,3,-378.1357356607623,,0,
93.0,1.0,3,-379.6972752105794,,0,
94.0,1.0,3,-378.3752804326359,,0,
95.0,1.0,3,-374.75127263192553,-428.033593,1,-53.282320368074465
96.0,1.0,3,-372.280677851144,,0,
97.0,1.0,3,-374.29119828462717,,0,
98.0,1.0,3,-380.64116983651184,,0,
99.0,1.0,3,-390.4181697652675,,0,
100.0,1.0,3,-402.9605747325986,,0,
101.0,1.0,3,-417.46376826110645,,0,
102.0,1.0,3,-432.6737908581272,,0,
103.0,1.0,3,-447.06777860276634,-471.260221,1,-24.192442397233663
104.0,1.0,3,-459.6248435548914,,0,
105.0,1.0,3,-470.5011221410241,,0,
106.0,1.0,3,-479.0232962536975,,0,
107.0,1.0,3,-483.97644254373154,,0,
108.0,1.0,3,-484.0023071075848,,0,
109.0,1.0,3,-478.1942506907508,,0,
110.0,1.0,3,-466.9253347313497,,0,
111.0,1.0,3,-452.3612529396778,-435.581146,1,16.780106939677808
112.0,1.0,3,-438.47879937957623,,0,
113.0,1.0,3,-428.41891502036015,,0,
114.0,1.0,3,-419.0344702884904,,0,
115.0,1.0,3,-406.6312262978172,,0,
116.0,1.0,3,-389.4225872007082,,0,
117.0,1.0,3,-367.2143624399323,,0,
118.0,1.0,3,-341.47782214707695,,0,
119.0,1.0,3,-315.46401331794914,-207.56239,1,107.90162331794915
120.0,1.0,3,-293.8872334266198,,0,
