x,y,cluster,trend,value,set,residual
83.0,1.0,0,-133.60640911001246,-141.565533,1,-7.959123889987524
84.0,1.0,0,-202.54572761035524,,0,
85.0,1.0,0,-259.57744101516437,,0,
86.0,1.0,0,-304.43152010673657,,0,
87.0,1.0,0,-337.7260438669473,-401.30109,1,-63.575046133052695
88.0,1.0,0,-359.5544949088071,,0,
89.0,1.0,0,-372.78608887066366,,0,
90.0,1.0,0,-379.05275586401694,,0,
91.0,1.0,0,-379.7089581996115,-355.511471,1,24.197487199611544
92.0,1.0,0,-376.12370960222324,,0,
93.0,1.0,0,-368.20069221942686,,0,
94.0,1.0,0,-356.71460210112855,,0,
95.0,1.0,0,-343.68929122702684,-428.033593,1,-84.34430177297315
96.0,1.0,0,-332.0851953402307,,0,
97.0,1.0,0,-324.8993875697197,,0,
98.0,1.0,0,-323.353661007568,,0,
99.0,1.0,0,-327.9932819845417,-261.165633,1,66.82764898454167
100.0,1.0,0,-339.83308132283855,,0,
101.0,1.0,0,-355.9897238072008,,0,
102.0,1.0,0,-373.84489074512385,,0,
103.0,1.0,0,-391.2603910994367,-471.260221,1,-79.99982990056333
104.0,1.0,0,-407.9193142670847,,0,
105.0,1.0,0,-423.3036666219268,,0,
106.0,1.0,0,-436.73639172867115,,0,
107.0,1.0,0,-446.62391295921407,-511.931728,1,-65.30781504078595
108.0,1.0,0,-449.06736655242275,,0,
109.0,1.0,0,-440.9621889620321,,0,
110.0,1.0,0,-423.74727808422176,,0,
111.0,1.0,0,-401.6245023959782,-435.581146,1,-33.95664360402179
112.0,1.0,0,-380.23371645461884,,0,
113.0,1.0,0,-364.3944967514253,,0,
114.0,1.0,0,-353.2500600795611,,0,
115.0,1.0,0,-344.1515155478846,-288.599181,1,55.55233454788464
116.0,1.0,0,-335.7336980908585,,0,
117.0,1.0,0,-325.05866246216465,,0,
118.0,1.0,0,-311.8820539365406,,0,
119.0,1.0,0,-298.3369939343538,-207.56239,1,90.77460393435382
120.0,1.0,0,-288.17950274661416,,0,
