x,y,cluster,trend,value,set,residual
44.0,0.0,0,-596.2377880313434,-448.97593,1,147.26185803134337
45.0,0.0,0,-655.0430130460882,,0,
46.0,0.0,0,-709.9816926885396,,0,
47.0,0.0,0,-754.65691896528,,0,
48.0,0.0,0,-786.0309533261461,-834.016074,1,-47.985120673853885
49.0,0.0,0,-806.188659428386,,0,
50.0,0.0,0,-817.3790387129411,,0,
51.0,0.0,0,-820.5966543373652,,0,
52.0,0.0,0,-816.6053719462361,-792.819358,1,23.786013946236153
53.0,0.0,0,-806.7172387512401,,0,
54.0,0.0,0,-791.3117406255333,,0,
55.0,0.0,0,-770.5066752596758,,0,
56.0,0.0,0,-743.5281428273302,-767.857072,1,-24.32892917266986
57.0,0.0,0,-710.1044970180374,,0,
58.0,0.0,0,-669.8725373195484,,0,
59.0,0.0,0,-622.6687349192798,,0,
60.0,0.0,0,-569.3577350149862,-570.530454,1,-1.1727189850137165
61.0,0.0,0,-511.1924604867818,,0,
62.0,0.0,0,-449.20679504191503,,0,
63.0,0.0,0,-383.96564441313967,,0,
64.0,0.0,0,-314.97130435094004,-440.568104,1,-125.59679964905996
65.0,0.0,0,-239.83278583025094,,0,
66.0,0.0,0,-162.2269951023045,,0,
67.0,0.0,0,-83.13543053530157,,0,
68.0,0.0,0,-1.5808047463651747,-81.994134,1,-80.41332925363483
69.0,0.0,0,84.42509710625745,,0,
70.0,0.0,3,171.84078273596242,,0,
71.0,0.0,3,257.66789090109523,,0,
72.0,0.0,3,337.70907950471155,410.148254,1,72.43917449528846
73.0,0.0,3,404.7670097190421,,0,
74.0,0.0,3,450.0801529867458,,0,
75.0,0.0,3,466.54790153796785,,0,
76.0,0.0,3,450.4424856915721,727.386687,1,276.944201308428
77.0,0.0,3,397.9705768177082,,0,
78.0,0.0,3,321.73463079030626,,0,
79.0,0.0,3,231.80088029772742,,0,
80.0,0.0,3,137.02208533207886,37.125652,1,-99.89643333207886
81.0,0.0,3,46.20261449622922,,0,
82.0,0.0,3,-38.662989241303876,,0,
83.0,0.0,3,-115.56915574858431,,0,
84.0,0.0,3,-182.79256036036531,8.115114,1,190.90767436036532
85.0,0.0,3,-239.20578437531367,,0,
86.0,0.0,3,-284.65631834074156,,0,
87.0,0.0,3,-319.97205684904475,,0,
88.0,0.0,3,-346.24594968010206,-372.073892,1,-25.827942319897943
89.0,0.0,3,-364.17064555187244,,0,
90.0,0.0,3,-375.7647709615412,,0,
91.0,0.0,3,-382.8705027103424,,0,
92.0,0.0,3,-386.86000380612677,-351.902892,1,34.95711180612676
93.0,0.0,3,-387.73019856752944,,0,
94.0,0.0,3,-385.04457161040045,,0,
95.0,0.0,3,-378.69183173702913,,0,
96.0,0.0,3,-369.6767101364676,-258.137721,1,111.53898913646759
97.0,0.0,3,-360.7246960339253,,0,
98.0,0.0,3,-354.8283773653966,,0,
99.0,0.0,3,-353.89826639246894,,0,
100.0,0.0,3,-358.5096268230409,-252.379389,1,106.13023782304089
101.0,0.0,3,-369.71932095545344,,0,
102.0,0.0,3,-383.2505550601054,,0,
103.0,0.0,3,-396.6337449371058,,0,
