x,y,cluster,trend,value,set,residual
179.0,0.0,2,-585.6494425274432,,0,
180.0,0.0,2,-592.7485077206511,-762.878067,1,-170.12955927934888
181.0,0.0,2,-588.4334589741193,,0,
182.0,0.0,2,-577.2007754988736,,0,
183.0,0.0,2,-561.1025821375661,,0,
184.0,0.0,2,-541.2785350240301,,0,
185.0,0.0,2,-519.4024525091518,,0,
186.0,0.0,2,-496.9831469345372,-386.242755,1,110.74039193453723
187.0,0.0,2,-473.3210106531624,,0,
188.0,0.0,2,-447.1963989986107,,0,
189.0,0.0,2,-417.85950827156194,,0,
190.0,0.0,2,-385.4380474241916,,0,
191.0,0.0,2,-351.3632765428629,,0,
192.0,0.0,2,-318.7556270142086,-159.284279,1,159.4713480142086
193.0,0.0,2,-292.60062420368195,,0,
194.0,0.0,2,-268.71117616572883,,0,
195.0,0.0,2,-244.46185483923182,,0,
196.0,0.0,2,-218.20528803672642,,0,
197.0,0.0,2,-189.21599875832908,,0,
198.0,0.0,2,-158.58327311836183,-39.921405,1,118.66186811836184
199.0,0.0,2,-129.07856823178008,,0,
0.0,1.0,0,515.4152701704297,,0,
1.0,1.0,0,521.6606734559173,,0,
2.0,1.0,0,527.0769843803719,,0,
3.0,1.0,0,528.7262769268127,,0,
4.0,1.0,0,523.2143301754259,,0,
5.0,1.0,0,506.66744123212993,695.238031,1,188.57058976787005
6.0,1.0,0,475.0145298176212,,0,
7.0,1.0,0,425.50929936533794,,0,
8.0,1.0,0,362.2418489207048,,0,
9.0,1.0,0,290.2421280075796,,0,
10.0,1.0,0,213.12038021255285,,0,
11.0,1.0,0,134.13130032113986,93.67507,1,-40.456230321139856
12.0,1.0,0,56.91526978951879,,0,
13.0,1.0,0,-16.997999826446176,,0,
14.0,1.0,0,-85.54782929108478,,0,
15.0,1.0,0,-146.6891250605695,,0,
16.0,1.0,0,-198.5145898279734,,0,
17.0,1.0,0,-239.81767040444538,-280.582936,1,-40.76526559555464
18.0,1.0,0,-272.1780467496719,,0,
19.0,1.0,0,-299.5558992694132,,0,
20.0,1.0,0,-324.36107134469785,,0,
21.0,1.0,0,-348.007693531923,,0,
22.0,1.0,0,-371.0901692425832,,0,
23.0,1.0,0,-393.42674472462386,-368.544611,1,24.882133724623884
24.0,1.0,0,-414.60182246915065,,0,
25.0,1.0,0,-432.6558866528212,,0,
26.0,1.0,0,-445.8719512660755,,0,
27.0,1.0,0,-452.8410473659169,,0,
28.0,1.0,0,-452.79939880687743,,0,
29.0,1.0,0,-446.0130259632133,-422.596946,1,23.416079963213292
30.0,1.0,0,-433.56968413922004,,0,
31.0,1.0,0,-415.591267865384,,0,
32.0,1.0,0,-392.9560854843585,,0,
33.0,1.0,0,-367.50518354511587,,0,
34.0,1.0,0,-342.4615701441653,,0,
35.0,1.0,0,-323.1676739566028,-157.078666,1,166.0890079566028
36.0,1.0,0,-317.02362506091595,,0,
37.0,1.0,0,-321.4979342352599,,0,
38.0,1.0,0,-334.9222701211693,,0,
39.0,1.0,0,-355.72436313005164,,0,
40.0,1.0,0,-382.51663680234924,,0,
41.0,1.0,0,-414.9809827647405,-405.154015,1,9.82696776474046
42.0,1.0,0,-453.75778214400634,,0,
43.0,1.0,0,-498.92630938393995,,0,
44.0,1.0,0,-547.4549373526825,,0,
45.0,1.0,0,-595.7038883110508,,0,
46.0,1.0,0,-641.0843475699658,,0,
47.0,1.0,0,-682.2823812426068,-902.332336,1,-220.04995475739327
48.0,1.0,0,-717.8326766976388,,0,
49.0,1.0,0,-745.890933630988,,0,
50.0,1.0,0,-766.1878314577043,,0,
51.0,1.0,0,-778.4774373568362,,0,
52.0,1.0,0,-782.5923475378659,,0,
53.0,1.0,0,-779.2227620715275,-769.317355,1,9.90540707152752
