x,y,value,trend,cluster,set
547457.731488,6811124.801129,,-442.3679252937436,-1.0,-1
547507.731488,6811124.801129,,-442.637149207294,-1.0,-1
547557.731488,6811124.801129,,-442.8036503922194,-1.0,-1
547607.731488,6811124.801129,,-442.8591619171202,-1.0,-1
547657.731488,6811124.801129,,-442.7948431186378,-1.0,-1
547707.731488,6811124.801129,,-442.6012671645731,-1.0,-1
547757.731488,6811124.801129,,-442.26841129688546,-1.0,-1
547807.731488,6811124.801129,,-441.78564927726984,-1.0,-1
547857.731488,6811124.801129,,-441.14174618571997,-1.0,-1
547907.731488,6811124.801129,,-440.32485496997833,-1.0,-1
547957.731488,6811124.801129,,-439.32251431420445,-1.0,-1
548007.731488,6811124.801129,,-438.1216470710933,-1.0,-1
548057.731488,6811124.801129,,-436.7085580788553,-1.0,-1
548107.731488,6811124.801129,,-435.06893096864223,-1.0,-1
548157.731488,6811124.801129,,-433.18782141711563,-1.0,-1
548207.731488,6811124.801129,,-431.0496462881565,-1.0,-1
548257.731488,6811124.801129,,-428.63816612027586,-1.0,-1
548307.731488,6811124.801129,,-425.9364587366581,-1.0,-1
548357.731488,6811124.801129,,-422.9268818758428,-1.0,-1
548407.731488,6811124.801129,,-419.5910216383636,-1.0,-1
548457.731488,6811124.801129,,-415.90962405502796,-1.0,-1
548507.731488,6811124.801129,,-411.86250659637153,-1.0,-1
548557.731488,6811124.801129,,-407.42844630917534,-1.0,-1
548607.731488,6811124.801129,,-402.58504194766283,-1.0,-1
548657.731488,6811124.801129,,-397.30854723230004,-1.0,-1
548707.731488,6811124.801129,,-391.5736730415374,-1.0,-1
548757.731488,6811124.801129,,-385.3533581197262,-1.0,-1
548807.731488,6811124.801129,,-378.61850791051984,-1.0,-1
548857.731488,6811124.801129,,-371.3377043355722,-1.0,-1
548907.731488,6811124.801129,,-363.476890607737,-1.0,-1
548957.731488,6811124.801129,,-354.9990381146781,-1.0,-1
549007.731488,6811124.801129,,-345.86380576714873,-1.0,-1
549057.731488,6811124.801129,,-336.02720507606864,-1.0,-1
549107.731488,6811124.801129,,-325.4412880241871,-1.0,-1
549157.731488,6811124.801129,,-314.0538773294538,-1.0,-1
549207.731488,6811124.801129,,-301.80836229771376,-1.0,-1
549257.731488,6811124.801129,,-288.64358481206,-1.0,-1
549307.731488,6811124.801129,,-274.49384063575417,-1.0,-1
549357.731488,6811124.801129,,-259.2890211897902,-1.0,-1
549407.731488,6811124.801129,,-242.95491806790233,-1.0,-1
549457.731488,6811124.801129,,-225.41370862722397,-1.0,-1
