x,y,value,trend,cluster,set
546857.731488,6811124.801129,,67.35509657859802,-1.0,-1
546907.731488,6811124.801129,,55.16827040910721,-1.0,-1
546957.731488,6811124.801129,,43.04923605918884,-1.0,-1
547007.731488,6811124.801129,,31.006087124347687,-1.0,-1
547057.731488,6811124.801129,,19.047369241714478,-1.0,-1
547107.731488,6811124.801129,,7.182105123996735,-1.0,-1
547157.731488,6811124.801129,,-4.580131888389587,-1.0,-1
547207.731488,6811124.801129,,-16.229177713394165,-1.0,-1
547257.731488,6811124.801129,,-27.754238963127136,-1.0,-1
547307.731488,6811124.801129,,-39.14386832714081,-1.0,-1
547357.731488,6811124.801129,,-50.38596898317337,-1.0,-1
547407.731488,6811124.801129,,-61.46780478954315,-1.0,-1
547457.731488,6811124.801129,,-72.37606626749039,-1.0,-1
547507.731488,6811124.801129,,-83.09696054458618,-1.0,-1
547557.731488,6811124.801129,,-93.6163469851017,-1.0,-1
547607.731488,6811124.801129,,-103.91991728544235,-1.0,-1
547657.731488,6811124.801129,,-113.99344384670258,-1.0,-1
547707.731488,6811124.801129,,-123.82304644584656,-1.0,-1
547757.731488,6811124.801129,,-133.39554327726364,-1.0,-1
547807.731488,6811124.801129,,-142.6988044977188,-1.0,-1
547857.731488,6811124.801129,,-151.72215443849564,-1.0,-1
547907.731488,6811124.801129,,-160.45676064491272,-1.0,-1
547957.731488,6811124.801129,,-168.89603012800217,-1.0,-1
548007.731488,6811124.801129,,-177.03591680526733,-1.0,-1
548057.731488,6811124.801129,,-184.8751916885376,-1.0,-1
548107.731488,6811124.801129,,-192.415589928627,-1.0,-1
548157.731488,6811124.801129,,-199.6618069410324,-1.0,-1
548207.731488,6811124.801129,,-206.6213760972023,-1.0,-1
548257.731488,6811124.801129,,-213.3043282032013,-1.0,-1
548307.731488,6811124.801129,,-219.72272688150406,-1.0,-1
548357.731488,6811124.801129,,-225.89001488685608,-1.0,-1
548407.731488,6811124.801129,,-231.82024335861206,-1.0,-1
548457.731488,6811124.801129,,-237.52721863985062,-1.0,-1
548507.731488,6811124.801129,,-243.02359181642532,-1.0,-1
548557.731488,6811124.801129,,-248.31998232007027,-1.0,-1
548607.731488,6811124.801129,,-253.42418485879898,-1.0,-1
548657.731488,6811124.801129,,-258.34049701690674,-1.0,-1
548707.731488,6811124.801129,,-263.0692484974861,-1.0,-1
548757.731488,6811124.801129,,-267.606528788805,-1.0,-1
548807.731488,6811124.801129,,-271.9441614151001,-1.0,-1
548857.731488,6811124.801129,,-276.06988513469696,-1.0,-1
548907.731488,6811124.801129,,-279.96775206923485,-1.0,-1
548957.731488,6811124.801129,,-283.61868995428085,-1.0,-1
549007.731488,6811124.801129,,-287.00118216872215,-1.0,-1
549057.731488,6811124.801129,,-290.09202671051025,-1.0,-1
549107.731488,6811124.801129,,-292.8671163916588,-1.0,-1
549157.731488,6811124.801129,,-295.3022037446499,-1.0,-1
549207.731488,6811124.801129,,-297.3736174106598,-1.0,-1
549257.731488,6811124.801129,,-299.05889785289764,-1.0,-1
549307.731488,6811124.801129,,-300.33735036849976,-1.0,-1
549357.731488,6811124.801129,,-301.19049951434135,-1.0,-1
549407.731488,6811124.801129,,-301.6024365723133,-1.0,-1
549457.731488,6811124.801129,,-301.5600872039795,-1.0,-1
549507.731488,6811124.801129,,-301.0533621907234,-1.0,-1
549557.731488,6811124.801129,,-300.07523976266384,-1.0,-1
549607.731488,6811124.801129,,-298.62172639369965,-1.0,-1
549657.731488,6811124.801129,,-296.691763818264,-1.0,-1
549707.731488,6811124.801129,,-294.28701198101044,-1.0,-1
549757.731488,6811124.801129,,-291.4115757346153,-1.0,-1
549807.731488,6811124.801129,,-288.0716352760792,-1.0,-1
549857.731488,6811124.801129,,-284.2750208377838,-1.0,-1
549907.731488,6811124.801129,,-280.0307264328003,-1.0,-1
549957.731488,6811124.801129,,-275.34840965270996,-1.0,-1
550007.731488,6811124.801129,,-270.2378660440445,-1.0,-1
550057.731488,6811124.801129,,-264.7085254788399,-1.0,-1
550107.731488,6811124.801129,,-258.76899510622025,-1.0,-1
550157.731488,6811124.801129,,-252.42666244506836,-1.0,-1
550207.731488,6811124.801129,,-245.68738108873367,-1.0,-1
550257.731488,6811124.801129,,-238.55524089932442,-1.0,-1
550307.731488,6811124.801129,,-231.03245005011559,-1.0,-1
550357.731488,6811124.801129,,-223.11930412054062,-1.0,-1
550407.731488,6811124.801129,,-214.81424364447594,-1.0,-1
550457.731488,6811124.801129,,-206.11399495601654,-1.0,-1
550507.731488,6811124.801129,,-197.01377174258232,-1.0,-1
550557.731488,6811124.801129,,-187.5075162947178,-1.0,-1
550607.731488,6811124.801129,,-177.58817327022552,-1.0,-1
550657.731488,6811124.801129,,-167.2479820549488,-1.0,-1
550707.731488,6811124.801129,,-156.47875195741653,-1.0,-1
550757.731488,6811124.801129,,-145.2721421122551,-1.0,-1
550807.731488,6811124.801129,,-133.61991119384766,-1.0,-1
550857.731488,6811124.801129,,-121.51413697004318,-1.0,-1
550907.731488,6811124.801129,,-108.94741424918175,-1.0,-1
550957.731488,6811124.801129,,-95.91300711035728,-1.0,-1
551007.731488,6811124.801129,,-82.40498405694962,-1.0,-1
551057.731488,6811124.801129,,-68.41830280423164,-1.0,-1
551107.731488,6811124.801129,,-53.948880672454834,-1.0,-1
551157.731488,6811124.801129,,-38.99362963438034,-1.0,-1
551207.731488,6811124.801129,,-23.5504712164402,-1.0,-1
551257.731488,6811124.801129,,-7.618322432041168,-1.0,-1
551307.731488,6811124.801129,,8.80293071269989,-1.0,-1
551357.731488,6811124.801129,,25.712486803531647,-1.0,-1
551407.731488,6811124.801129,,43.108689188957214,-1.0,-1
551457.731488,6811124.801129,,60.989119946956635,-1.0,-1
551507.731488,6811124.801129,,79.35069146752357,-1.0,-1
551557.731488,6811124.801129,,98.18977625668049,-1.0,-1
551607.731488,6811124.801129,,117.50233399868011,-1.0,-1
551657.731488,6811124.801129,,137.28408288955688,-1.0,-1
551707.731488,6811124.801129,,157.53066444396973,-1.0,-1
551757.731488,6811124.801129,,178.23784095048904,-1.0,-1
551807.731488,6811124.801129,,199.401706635952,-1.0,-1
551857.731488,6811124.801129,,221.01891285181046,-1.0,-1
551907.731488,6811124.801129,,243.08689364790916,-1.0,-1
551957.731488,6811124.801129,,265.60410818457603,-1.0,-1
552007.731488,6811124.801129,,288.5702635347843,-1.0,-1
552057.731488,6811124.801129,,311.9865380525589,-1.0,-1
552107.731488,6811124.801129,,335.8557752072811,-1.0,-1
552157.731488,6811124.801129,,360.18264427781105,-1.0,-1
552207.731488,6811124.801129,,384.97376322746277,-1.0,-1
552257.731488,6811124.801129,,410.2377678155899,-1.0,-1
552307.731488,6811124.801129,,435.98531168699265,-1.0,-1
552357.731488,6811124.801129,,462.2290122807026,-1.0,-1
552407.731488,6811124.801129,,488.98330622911453,-1.0,-1
552457.731488,6811124.801129,,516.2642232775688,-1.0,-1
552507.731488,6811124.801129,,544.0890918076038,-1.0,-1
552557.731488,6811124.801129,,572.4761391282082,-1.0,-1
552607.731488,6811124.801129,,601.4440306425095,-1.0,-1
552657.731488,6811124.801129,,631.0113164484501,-1.0,-1
552707.731488,6811124.801129,,661.1958221495152,-1.0,-1
552757.731488,6811124.801129,,692.0139698982239,-1.0,-1
552807.731488,6811124.801129,,723.4800535440445,-1.0,-1
552857.731488,6811124.801129,,755.6054816842079,-1.0,-1
552907.731488,6811124.801129,,788.3979948759079,-1.0,-1
552957.731488,6811124.801129,,821.8608727753162,-1.0,-1
553007.731488,6811124.801129,,855.9921543002129,-1.0,-1
553057.731488,6811124.801129,,890.7838681638241,-1.0,-1
553107.731488,6811124.801129,,926.2213020026684,-1.0,-1
553157.731488,6811124.801129,,962.2823136746883,-1.0,-1
553207.731488,6811124.801129,,998.9366930425167,-1.0,-1
553257.731488,6811124.801129,,1036.1455790996552,-1.0,-1
553307.731488,6811124.801129,,1073.8609496355057,-1.0,-1
553357.731488,6811124.801129,,1112.0251609385014,-1.0,-1
553407.731488,6811124.801129,,1150.5705600082874,-1.0,-1
553457.731488,6811124.801129,,1189.4191417992115,-1.0,-1
553507.731488,6811124.801129,,1228.4822492301464,-1.0,-1
553557.731488,6811124.801129,,1267.66031396389,-1.0,-1
553607.731488,6811124.801129,,1306.8425918221474,-1.0,-1
553657.731488,6811124.801129,,1345.9068940877914,-1.0,-1
553707.731488,6811124.801129,,1384.719283491373,-1.0,-1
553757.731488,6811124.801129,,1423.1336906850338,-1.0,-1
553807.731488,6811124.801129,,1460.991429567337,-1.0,-1
553857.731488,6811124.801129,,1498.120573014021,-1.0,-1
553907.731488,6811124.801129,,1534.3351299464703,-1.0,-1
553957.731488,6811124.801129,,1569.4340004622936,-1.0,-1
554007.731488,6811124.801129,,1603.1996518671513,-1.0,-1
554057.731488,6811124.801129,,1635.396461546421,-1.0,-1
554107.731488,6811124.801129,,1665.7687259018421,-1.0,-1
