x,y,value,trend,cluster,set
552307.731488,6811124.801129,,-178.91390415281057,-1.0,-1
552357.731488,6811124.801129,,-192.14152619522065,-1.0,-1
552407.731488,6811124.801129,,-205.73927896143869,-1.0,-1
552457.731488,6811124.801129,,-219.6200414672494,-1.0,-1
552507.731488,6811124.801129,,-233.69341704715043,-1.0,-1
552557.731488,6811124.801129,,-247.86632881639525,-1.0,-1
552607.731488,6811124.801129,,-262.0436371136457,-1.0,-1
552657.731488,6811124.801129,,-276.12877326086164,-1.0,-1
552707.731488,6811124.801129,,-290.0243838559836,-1.0,-1
552757.731488,6811124.801129,,-303.632980232127,-1.0,-1
552807.731488,6811124.801129,,-316.8575878399424,-1.0,-1
552857.731488,6811124.801129,,-329.602390948683,-1.0,-1
552907.731488,6811124.801129,,-341.7733683953993,-1.0,-1
552957.731488,6811124.801129,,-353.2789166928269,-1.0,-1
553007.731488,6811124.801129,,-364.0304570477456,-1.0,-1
553057.731488,6811124.801129,,-373.9430238837376,-1.0,-1
553107.731488,6811124.801129,,-382.9358321707696,-1.0,-1
553157.731488,6811124.801129,,-390.93282186985016,-1.0,-1
553207.731488,6811124.801129,,-397.8631777204573,-1.0,-1
553257.731488,6811124.801129,,-403.6618227045983,-1.0,-1
553307.731488,6811124.801129,,-408.26988405687734,-1.0,-1
553357.731488,6811124.801129,,-411.63513006689027,-1.0,-1
553407.731488,6811124.801129,,-413.7123762490228,-1.0,-1
553457.731488,6811124.801129,,-414.46385902911425,-1.0,-1
553507.731488,6811124.801129,,-413.85957507044077,-1.0,-1
553557.731488,6811124.801129,,-411.87758355308324,-1.0,-1
553607.731488,6811124.801129,,-408.5042690569535,-1.0,-1
553657.731488,6811124.801129,,-403.7345615904778,-1.0,-1
553707.731488,6811124.801129,,-397.5721105951816,-1.0,-1
553757.731488,6811124.801129,,-390.0294086385984,-1.0,-1
553807.731488,6811124.801129,,-381.1278608296998,-1.0,-1
553857.731488,6811124.801129,,-370.8977948753163,-1.0,-1
553907.731488,6811124.801129,,-359.3784066159278,-1.0,-1
553957.731488,6811124.801129,,-346.61763529572636,-1.0,-1
554007.731488,6811124.801129,,-332.67196183791384,-1.0,-1
554057.731488,6811124.801129,,-317.6061232481152,-1.0,-1
554107.731488,6811124.801129,,-301.4927345546894,-1.0,-1
554157.731488,6811124.801129,,-284.4118089978583,-1.0,-1
554207.731488,6811124.801129,,-266.4501656824723,-1.0,-1
554257.731488,6811124.801129,,-247.7007114859298,-1.0,-1
554307.731488,6811124.801129,,-228.26158260460943,-1.0,-1
554357.731488,6811124.801129,,-208.23512729350477,-1.0,-1
554407.731488,6811124.801129,,-187.72670876816846,-1.0,-1
554457.731488,6811124.801129,,-166.84330239892006,-1.0,-1
554507.731488,6811124.801129,,-145.691856731195,-1.0,-1
554557.731488,6811124.801129,,-124.37738121510483,-1.0,-1
554607.731488,6811124.801129,,-103.00071689393371,-1.0,-1
554657.731488,6811124.801129,,-81.65593677479774,-1.0,-1
554707.731488,6811124.801129,,-60.42731343675405,-1.0,-1
554757.731488,6811124.801129,,-39.385781053453684,2.0,0
554807.731488,6811124.801129,,-18.584811197128147,2.0,0
554857.731488,6811124.801129,,1.944374579936266,2.0,0
554907.731488,6811124.801129,,22.198299479437992,2.0,0
554957.731488,6811124.801129,,42.20736564556137,2.0,0
555007.731488,6811124.801129,,62.042266068048775,2.0,0
555057.731488,6811124.801129,,81.81962834624574,2.0,0
555107.731488,6811124.801129,,101.70446931291372,2.0,0
555157.731488,6811124.801129,,121.90491085778922,2.0,0
555207.731488,6811124.801129,,142.6532096231822,2.0,0
555257.731488,6811124.801129,439.156095,164.17136247083545,2.0,1
555307.731488,6811124.801129,,186.6339232568862,2.0,0
555357.731488,6811124.801129,,210.1543600880541,6.0,0
555407.731488,6811124.801129,,234.80991408322006,6.0,0
555457.731488,6811124.801129,,260.689625389874,6.0,0
555507.731488,6811124.801129,,287.9387355167419,6.0,0
