x,y,val,clust
28.0,4.0,-560.592405,0.0
36.0,4.0,-90.977162,0.0
44.0,4.0,-553.552542,0.0
52.0,4.0,-845.953879,0.0
60.0,4.0,-508.897726,0.0
68.0,4.0,1.264026,0.0
76.0,4.0,534.661096,3.0
84.0,4.0,-386.881418,3.0
92.0,4.0,-471.466115,3.0
100.0,4.0,-516.903612,3.0
108.0,4.0,-685.88541,3.0
116.0,4.0,-635.125215,3.0
124.0,4.0,-64.045324,3.0
132.0,4.0,114.887707,1.0
140.0,4.0,-490.761051,1.0
148.0,4.0,-145.059879,1.0
156.0,4.0,-596.03716,1.0
164.0,4.0,-706.281823,1.0
172.0,4.0,-214.435663,2.0
180.0,4.0,-419.837416,2.0
188.0,4.0,-282.285261,2.0
196.0,4.0,-349.476358,2.0
3.0,5.0,511.678097,0.0
11.0,5.0,3.77773,0.0
19.0,5.0,-179.443084,0.0
27.0,5.0,-491.182171,0.0
35.0,5.0,-210.014272,0.0
43.0,5.0,-392.649269,0.0
51.0,5.0,-813.100679,0.0
59.0,5.0,-486.907401,0.0
67.0,5.0,-55.504049,0.0
75.0,5.0,585.508702,3.0
83.0,5.0,-293.100989,3.0
91.0,5.0,-390.502309,3.0
99.0,5.0,-334.077201,3.0
107.0,5.0,-634.021944,3.0
115.0,5.0,-745.767599,3.0
123.0,5.0,-315.1406,3.0
131.0,5.0,147.828265,3.0
139.0,5.0,-419.584519,1.0
147.0,5.0,-50.263871,1.0
155.0,5.0,-425.556834,1.0
163.0,5.0,-639.474539,1.0
171.0,5.0,-58.180375,2.0
179.0,5.0,-90.068265,2.0
187.0,5.0,-272.862661,2.0
195.0,5.0,-242.1875,2.0
2.0,6.0,329.164381,0.0
10.0,6.0,157.579066,0.0
18.0,6.0,-220.181134,0.0
26.0,6.0,-409.957431,0.0
34.0,6.0,-329.865368,0.0
42.0,6.0,-224.588886,0.0
50.0,6.0,-634.546445,0.0
58.0,6.0,-407.239214,0.0
66.0,6.0,-222.920517,0.0
74.0,6.0,443.941701,3.0
82.0,6.0,-266.075021,3.0
90.0,6.0,-260.881717,3.0
98.0,6.0,-241.334675,3.0
106.0,6.0,-497.185663,3.0
114.0,6.0,-824.912947,3.0
122.0,6.0,-461.194791,3.0
130.0,6.0,242.450723,3.0
138.0,6.0,-181.535378,1.0
146.0,6.0,47.90611,1.0
154.0,6.0,-247.418265,1.0
162.0,6.0,-809.775653,1.0
170.0,6.0,-176.386403,2.0
178.0,6.0,165.245786,2.0
186.0,6.0,-273.516258,2.0
194.0,6.0,-87.196321,2.0
1.0,7.0,168.522804,0.0
9.0,7.0,264.9387,0.0
17.0,7.0,-99.120561,0.0
25.0,7.0,-314.87759,0.0
33.0,7.0,-383.464866,0.0
41.0,7.0,-160.147101,0.0
49.0,7.0,-446.61797,0.0
57.0,7.0,-358.846686,0.0
65.0,7.0,-256.697075,0.0
73.0,7.0,128.911871,3.0
81.0,7.0,-340.790624,3.0
89.0,7.0,-90.67008,3.0
97.0,7.0,-239.81664,3.0
105.0,7.0,-448.198592,3.0
113.0,7.0,-824.361589,3.0
121.0,7.0,-397.99708,3.0
129.0,7.0,41.928143,3.0
137.0,7.0,149.361714,1.0
145.0,7.0,-224.675826,1.0
153.0,7.0,-97.214805,1.0
161.0,7.0,-737.165172,1.0
169.0,7.0,-325.650114,2.0
177.0,7.0,-26.017899,2.0
185.0,7.0,-108.168893,2.0
193.0,7.0,-145.212145,2.0
0.0,8.0,100.608673,0.0
8.0,8.0,277.826875,0.0
16.0,8.0,23.484405,0.0
24.0,8.0,-249.076177,0.0
32.0,8.0,-470.685461,0.0
40.0,8.0,-275.106316,0.0
48.0,8.0,-213.074032,0.0
56.0,8.0,-256.941192,0.0
64.0,8.0,-202.762603,0.0
72.0,8.0,22.571104,3.0
80.0,8.0,-309.258947,3.0
88.0,8.0,27.236759,3.0
96.0,8.0,-194.441319,3.0
104.0,8.0,-361.868383,3.0
112.0,8.0,-605.981701,3.0
120.0,8.0,-336.025013,3.0
128.0,8.0,-218.931935,3.0
136.0,8.0,226.690941,1.0
144.0,8.0,-327.390846,1.0
152.0,8.0,-180.226308,1.0
160.0,8.0,-462.960699,1.0
168.0,8.0,-315.669913,1.0
176.0,8.0,-131.077243,2.0
184.0,8.0,-53.499678,2.0
192.0,8.0,-261.938492,2.0
7.0,9.0,316.072931,0.0
15.0,9.0,100.276794,0.0
23.0,9.0,-258.692264,0.0
31.0,9.0,-381.093528,0.0
39.0,9.0,-212.168723,0.0
47.0,9.0,65.564034,0.0
55.0,9.0,-320.326569,0.0
63.0,9.0,-345.54785,0.0
71.0,9.0,-60.714554,3.0
