x,y,cluster,trend,value,set,residual
108.0,13.0,1,-423.3382133170853,,0,
109.0,13.0,1,-430.9499749841525,,0,
110.0,13.0,1,-438.24460464469666,,0,
111.0,13.0,1,-444.99967444448953,,0,
112.0,13.0,1,-451.00025778125746,,0,
113.0,13.0,1,-456.0605799593486,-564.251443,1,-108.19086304065138
114.0,13.0,1,-460.04341054406177,,0,
115.0,13.0,1,-462.8700284127917,,0,
116.0,13.0,1,-464.51718104768224,,0,
117.0,13.0,1,-465.0036558159127,,0,
118.0,13.0,1,-464.3705374803012,,0,
119.0,13.0,1,-462.6647233600479,-408.049286,1,54.615437360047906
120.0,13.0,1,-459.9362023452413,,0,
121.0,13.0,1,-456.2380249659127,,0,
122.0,13.0,1,-451.6226511897603,,0,
123.0,13.0,1,-446.1367254164543,,0,
124.0,13.0,1,-439.8143363898307,,0,
125.0,13.0,1,-432.6662275932149,-385.957372,1,46.70885559321488
126.0,13.0,1,-424.66125030285184,,0,
127.0,13.0,1,-415.7719875292423,,0,
128.0,13.0,1,-406.0946563210091,,0,
129.0,13.0,2,-395.72981038451326,,0,
130.0,13.0,2,-384.7369233743466,,0,
131.0,13.0,2,-373.1525310713878,-395.556497,1,-22.403965928612195
132.0,13.0,2,-361.00004275801257,,0,
133.0,13.0,2,-348.29513041701466,,0,
134.0,13.0,2,-335.04949349060007,,0,
135.0,13.0,2,-321.27395234586766,,0,
136.0,13.0,2,-306.9812757776999,,0,
137.0,13.0,2,-292.18893345362085,-173.983525,1,118.20540845362086
138.0,13.0,2,-276.9218101715551,,0,
139.0,13.0,2,-261.2147563440303,,0,
140.0,13.0,2,-245.11470570553138,,0,
141.0,13.0,2,-228.6820566994429,,0,
142.0,13.0,2,-211.9911647054505,,0,
143.0,13.0,2,-195.13008992977848,1000.412371,1,1195.5424609297784
144.0,13.0,2,-178.20003289404121,,0,
145.0,13.0,2,-161.31502822334005,,0,
146.0,13.0,2,-144.60246403134443,,0,
147.0,13.0,2,-128.20496366344742,,0,
148.0,13.0,2,-112.28422255739133,,0,
149.0,13.0,2,-97.02759856134799,-128.644325,1,-31.616726438652023
150.0,13.0,2,-82.65858422595738,,0,
151.0,13.0,2,-69.45211947250573,,0,
152.0,13.0,2,-57.74951908965886,,0,
153.0,13.0,2,-47.92526985954464,,0,
154.0,13.0,2,-40.18529710264011,,0,
155.0,13.0,2,-34.377718652591284,213.670026,1,248.0477446525913
156.0,13.0,2,-30.179919784404774,,0,
157.0,13.0,2,-27.297923814388923,,0,
158.0,13.0,2,-25.496876027958933,,0,
159.0,13.0,2,-24.582940950553166,,0,
160.0,13.0,2,-24.384370647268952,,0,
161.0,13.0,2,-24.7371463568561,-21.015976,1,3.7211703568561028
162.0,13.0,2,-25.474612450063432,,0,
163.0,13.0,2,-26.420555811295344,,0,
164.0,13.0,2,-27.38568130792555,,0,
165.0,13.0,2,-28.167715139250504,,0,
166.0,13.0,2,-28.555279008427533,,0,
167.0,13.0,2,-28.33501255693409,-231.792118,1,-203.4571054430659
168.0,13.0,2,-27.300025439762976,,0,
169.0,13.0,3,-25.255978448854876,,0,
170.0,13.0,3,-22.019736004636798,,0,
171.0,13.0,3,-17.403810235773562,,0,
172.0,13.0,3,-11.180511004808068,,0,
173.0,13.0,3,-3.1610452952045307,-131.448594,1,-128.28754870479548
174.0,13.0,3,6.589121228767908,,0,
175.0,13.0,3,17.97487169202941,,0,
176.0,13.0,3,30.958104468300007,,0,
177.0,13.0,3,45.52509270849987,,0,
178.0,13.0,3,61.66664281604426,,0,
179.0,13.0,3,79.36328173822403,399.421852,1,320.05857026177597
180.0,13.0,3,98.56968804968346,,0,
181.0,13.0,3,119.19624840436518,,0,
182.0,13.0,3,141.08903962499608,,0,
183.0,13.0,3,164.02530059526907,,0,
184.0,13.0,3,187.76914518568083,,0,
185.0,13.0,3,212.1302794419462,-353.49497,1,-565.6252494419462
186.0,13.0,3,236.90213651215527,,0,
187.0,13.0,3,261.80196795279335,,0,
188.0,13.0,3,286.47080208580155,,0,
189.0,13.0,3,310.49240063267644,,0,
190.0,13.0,3,333.42205576335255,,0,
191.0,13.0,3,354.8338338211761,-192.167582,1,-547.0014158211761
192.0,13.0,3,374.39006700605387,,0,
193.0,13.0,3,391.91330534576264,,0,
194.0,13.0,3,407.41818989463354,,0,
195.0,13.0,3,421.07866351361736,,0,
196.0,13.0,3,433.15490831322677,,0,
197.0,13.0,3,443.923465968197,-204.213775,1,-648.1372409681969
198.0,13.0,3,453.633104460936,,0,
199.0,13.0,3,462.48640423046163,,0,
0.0,14.0,0,304.9662824697807,,0,
1.0,14.0,0,291.1288957469369,,0,
2.0,14.0,0,276.67754356976366,,0,
3.0,14.0,0,261.56524438293854,,0,
4.0,14.0,0,245.751045090743,251.823664,1,6.072618909257017
5.0,14.0,0,229.2039943441996,,0,
6.0,14.0,0,211.94906927731063,,0,
7.0,14.0,0,194.02633449110363,,0,
8.0,14.0,0,175.48749873226916,,0,
9.0,14.0,0,156.38667847035686,,0,
10.0,14.0,0,136.76485095877433,133.221358,1,-3.5434929587743227
11.0,14.0,0,116.63333559615785,,0,
12.0,14.0,0,95.97769701598736,,0,
13.0,14.0,0,74.83728703081943,,0,
14.0,14.0,0,53.38473620056902,,0,
15.0,14.0,0,31.845966959463112,,0,
16.0,14.0,0,10.419090303701523,130.95915,1,120.54005969629847
17.0,14.0,0,-10.73288938208134,,0,
18.0,14.0,0,-31.470758625262533,,0,
19.0,14.0,0,-51.669064097615774,,0,
20.0,14.0,0,-71.20827629473933,,0,
21.0,14.0,0,-89.96791756223683,,0,
22.0,14.0,0,-107.81994837043749,-403.524,1,-295.7040516295625
23.0,14.0,0,-124.6231923703017,,0,
24.0,14.0,0,-140.22395502356812,,0,
25.0,14.0,0,-154.47637273417786,,0,
26.0,14.0,0,-167.28984532492177,,0,
27.0,14.0,0,-178.6628876574905,,0,
28.0,14.0,0,-188.66080714758573,-245.071728,1,-56.41092085241428
29.0,14.0,0,-197.37667575765954,,0,
30.0,14.0,0,-204.91313130638446,,0,
31.0,14.0,0,-211.3766418967425,,0,
32.0,14.0,0,-216.87327544252184,,0,
33.0,14.0,0,-221.50493810675107,,0,
34.0,14.0,0,-225.3678236836131,-58.99555,1,166.3722736836131
35.0,14.0,0,-228.5537986566378,,0,
36.0,14.0,0,-231.1546298313333,,0,
37.0,14.0,0,-233.26932706292428,,0,
38.0,14.0,0,-235.01673950482655,,0,
39.0,14.0,0,-236.562182740945,,0,
40.0,14.0,0,-238.21853556846327,-32.667638,1,205.55089756846326
41.0,14.0,0,-240.54453495026974,,0,
42.0,14.0,0,-242.95937963628967,,0,
43.0,14.0,0,-245.1312863156454,,0,
44.0,14.0,0,-246.88250246748066,,0,
45.0,14.0,0,-248.0918503091998,,0,
46.0,14.0,0,-248.67232320451876,-249.034633,1,-0.3623097954812522
47.0,14.0,0,-248.5636254211604,,0,
48.0,14.0,0,-247.7313015802356,,0,
49.0,14.0,0,-246.17093654246128,,0,
50.0,14.0,0,-243.91852795357408,,0,
51.0,14.0,0,-241.07159338398924,,0,
52.0,14.0,0,-237.83609717446961,85.480475,1,323.3165721744696
53.0,14.0,0,-234.62097283648473,,0,
54.0,14.0,0,-231.77643740891654,,0,
55.0,14.0,0,-228.9198664431642,,0,
56.0,14.0,0,-225.61328799656985,,0,
57.0,14.0,0,-221.62950710915902,,0,
58.0,14.0,0,-216.86320714862086,-70.873942,1,145.98926514862086
59.0,14.0,0,-211.28975364608777,,0,
60.0,14.0,0,-204.94825723602844,,0,
61.0,14.0,0,-197.9323625964098,,0,
62.0,14.0,0,-190.383266518249,,0,
63.0,14.0,0,-182.48299397050505,,0,
64.0,14.0,0,-174.44724285245684,-117.172073,1,57.27516985245684
65.0,14.0,0,-166.517624981243,,0,
66.0,14.0,0,-158.95342968852492,,0,
67.0,14.0,0,-152.0234959635527,,0,
68.0,14.0,0,-145.9997794100782,,0,
69.0,14.0,0,-141.15597978921505,,0,
70.0,14.0,0,-137.7763500817673,-109.187516,1,28.588834081767303
71.0,14.0,0,-136.17471173754893,,0,
72.0,14.0,0,-136.67708127957303,,0,
73.0,14.0,0,-139.43537179434497,,0,
74.0,14.0,1,-144.2458620624966,,0,
75.0,14.0,1,-150.74441388966443,,0,
76.0,14.0,1,-158.60238366021804,194.655188,1,353.25757166021805
77.0,14.0,1,-167.54766248831947,,0,
78.0,14.0,1,-177.34460785709598,,0,
79.0,14.0,1,-187.78201495984558,,0,
80.0,14.0,1,-198.67022979529793,,0,
81.0,14.0,1,-209.84143878355098,,0,
82.0,14.0,1,-221.14839381206548,-187.821058,1,33.327335812065485
83.0,14.0,1,-232.45972060104032,,0,
84.0,14.0,1,-243.65354119602853,,0,
85.0,14.0,1,-254.61364919367406,,0,
86.0,14.0,1,-265.2302429231677,,0,
87.0,14.0,1,-275.40196569232467,,0,
88.0,14.0,1,-285.0348150147547,273.452706,1,558.4875210147547
89.0,14.0,1,-294.0377168197956,,0,
90.0,14.0,1,-302.32155063906976,,0,
91.0,14.0,1,-309.81744096954935,,0,
92.0,14.0,1,-316.5224210720189,,0,
93.0,14.0,1,-322.5281857241898,,0,
94.0,14.0,1,-327.98745713725293,-284.154895,1,43.83256213725292
95.0,14.0,1,-333.06326193724817,,0,
96.0,14.0,1,-337.9055630118637,,0,
97.0,14.0,1,-342.6479798430064,,0,
98.0,14.0,1,-347.41031066544383,,0,
99.0,14.0,1,-352.3011561542735,,0,
100.0,14.0,1,-357.4191479482033,-95.05202,1,262.36712794820335
101.0,14.0,1,-362.8522674447622,,0,
102.0,14.0,1,-368.6747849546009,,0,
103.0,14.0,1,-374.94139692255476,,0,
104.0,14.0,1,-381.678679243596,,0,
105.0,14.0,1,-388.87523842456994,,0,
106.0,14.0,1,-396.47347719334357,-733.725519,1,-337.2520418066564
107.0,14.0,1,-404.36638572073934,,0,
108.0,14.0,1,-412.40122891194915,,0,
109.0,14.0,1,-420.3893771042067,,0,
110.0,14.0,1,-428.11999951501457,,0,
111.0,14.0,1,-435.37566690184985,,0,
112.0,14.0,1,-441.94874141814034,-697.603504,1,-255.6547625818597
113.0,14.0,1,-447.65722274949985,,0,
114.0,14.0,1,-452.3575498407372,,0,
115.0,14.0,1,-455.95149449368546,,0,
116.0,14.0,1,-458.3863373339882,,0,
117.0,14.0,1,-459.6507190169468,,0,
118.0,14.0,1,-459.75892724826554,-467.512251,1,-7.753323751734456
119.0,14.0,1,-458.72491068692307,,0,
120.0,14.0,1,-456.5738761402172,,0,
121.0,14.0,1,-453.3440767122229,,0,
122.0,14.0,1,-449.07934754624875,,0,
123.0,14.0,1,-443.8223106938094,,0,
124.0,14.0,1,-437.60715597848684,-239.645889,1,197.96126697848683
125.0,14.0,1,-430.4522556859811,,0,
126.0,14.0,1,-422.36090080778376,,0,
127.0,14.0,1,-413.35269290343786,,0,
128.0,14.0,1,-403.495175624681,,0,
129.0,14.0,2,-392.871255576174,,0,
130.0,14.0,2,-381.54663313978926,-346.803889,1,34.74274413978924
131.0,14.0,2,-369.56754231321975,,0,
132.0,14.0,2,-356.96629747223415,,0,
133.0,14.0,2,-343.76642479333714,,0,
134.0,14.0,2,-329.986844402576,,0,
135.0,14.0,2,-315.6454513311546,,0,
136.0,14.0,2,-300.7623240334942,-154.090569,1,146.67175503349424
137.0,14.0,2,-285.36263358990254,,0,
138.0,14.0,2,-269.47919195985014,,0,
139.0,14.0,2,-253.154468757446,,0,
140.0,14.0,2,-236.4418780470005,,0,
141.0,14.0,2,-219.40626342208634,,0,
142.0,14.0,2,-202.12377875159473,1191.355097,1,1393.4788757515946
143.0,14.0,2,-184.6816003934582,,0,
144.0,14.0,2,-167.17791690525337,,0,
145.0,14.0,2,-149.72245916606335,,0,
146.0,14.0,2,-132.43770035660145,,0,
147.0,14.0,2,-115.46091619562503,,0,
148.0,14.0,2,-98.94749865739868,-399.905485,1,-300.9579863426013
149.0,14.0,2,-83.07623466509904,,0,
150.0,14.0,2,-68.05801535055434,,0,
151.0,14.0,2,-54.152086815123766,,0,
152.0,14.0,2,-41.704079862516664,,0,
153.0,14.0,2,-31.227484578666918,,0,
154.0,14.0,2,-23.136310899999444,245.314339,1,268.45064989999946
155.0,14.0,2,-17.07903689203522,,0,
156.0,14.0,2,-12.602648281543225,,0,
157.0,14.0,2,-9.417713794195151,,0,
158.0,14.0,2,-7.314170292371273,,0,
159.0,14.0,2,-6.119929913886153,,0,
160.0,14.0,2,-5.680656361073488,45.62149,1,51.30214636107349
161.0,14.0,2,-5.8467420210072305,,0,
162.0,14.0,2,-6.463957749518158,,0,
163.0,14.0,2,-7.367150893413054,,0,
164.0,14.0,2,-8.377165489546314,,0,
165.0,14.0,2,-9.301186362099543,,0,
166.0,14.0,2,-9.936300128774747,-325.237272,1,-315.3009718712253
167.0,14.0,2,-10.075355443928856,,0,
168.0,14.0,3,-9.513328594970517,,0,
169.0,14.0,3,-8.051597476442112,,0,
170.0,14.0,3,-5.496912526195956,,0,
171.0,14.0,3,-1.6498582714266377,,0,
172.0,14.0,3,3.745766583379009,-95.447048,1,-99.192814583379
173.0,14.0,3,11.053732068769023,,0,
174.0,14.0,3,20.079974125441368,,0,
175.0,14.0,3,30.74444845511607,,0,
176.0,14.0,3,43.0351127742324,,0,
177.0,14.0,3,56.95844559451507,,0,
178.0,14.0,3,72.52350456253043,127.180657,1,54.65715243746956
179.0,14.0,3,89.72973790034303,,0,
180.0,14.0,3,108.55311194979731,,0,
181.0,14.0,3,128.92722555822547,,0,
182.0,14.0,3,150.7138789370947,,0,
183.0,14.0,3,173.6568339189107,,0,
184.0,14.0,3,197.45929038462054,-19.898715,1,-217.35800538462055
185.0,14.0,3,222.0073882498982,,0,
186.0,14.0,3,247.13911583950176,,0,
187.0,14.0,3,272.5578116314937,,0,
188.0,14.0,3,297.8677127063129,,0,
189.0,14.0,3,322.5938891153928,,0,
190.0,14.0,3,346.2024828056601,-313.621293,1,-659.82377580566
191.0,14.0,3,368.1475519211017,,0,
192.0,14.0,3,387.97064432785555,,0,
193.0,14.0,3,405.4340749824041,,0,
194.0,14.0,3,420.5883692817588,,0,
195.0,14.0,3,433.7032093888265,,0,
196.0,14.0,3,445.1330924210197,-13.240823,1,-458.37391542101966
197.0,14.0,3,455.21852469554506,,0,
198.0,14.0,3,464.2442582498188,,0,
199.0,14.0,3,472.43220120661135,,0,
0.0,15.0,0,301.55183474380465,,0,
1.0,15.0,0,287.58920759221655,,0,
2.0,15.0,0,273.0385260715266,,0,
3.0,15.0,0,257.8644701459343,329.016851,1,71.15238085406565
4.0,15.0,0,242.03830647529685,,0,
5.0,15.0,0,225.54736652315114,,0,
6.0,15.0,0,208.41100841936714,,0,
7.0,15.0,0,190.6661025518515,,0,
8.0,15.0,0,172.35661266720854,,0,
9.0,15.0,0,153.5267540964851,-14.257122,1,-167.7838760964851
10.0,15.0,0,134.21212394325994,,0,
11.0,15.0,0,114.43550913446234,,0,
12.0,15.0,0,94.22076441037643,,0,
13.0,15.0,0,73.63137570541949,,0,
14.0,15.0,0,52.796065141883446,,0,
15.0,15.0,0,31.882722956157522,-65.804244,1,-97.68696695615752
16.0,15.0,0,11.058532842042041,,0,
17.0,15.0,0,-9.526510463212617,,0,
18.0,15.0,0,-29.738988642944605,,0,
19.0,15.0,0,-49.45637553610504,,0,
20.0,15.0,0,-68.56088381710288,,0,
21.0,15.0,0,-86.9338520377496,-442.73756,1,-355.80370796225037
22.0,15.0,0,-104.45114866565564,,0,
23.0,15.0,0,-120.98111898662319,,0,
24.0,15.0,0,-136.3888013810356,,0,
25.0,15.0,0,-150.55115985991142,,0,
26.0,15.0,0,-163.3812233654171,,0,
27.0,15.0,0,-174.84572048304835,-237.449642,1,-62.60392151695166
28.0,15.0,0,-184.96458593310672,,0,
29.0,15.0,0,-193.80068237787782,,0,
30.0,15.0,0,-201.44868359545944,,0,
31.0,15.0,0,-208.02192049079167,,0,
32.0,15.0,0,-213.6382126070239,,0,
33.0,15.0,0,-218.40979967583553,-71.775119,1,146.6346806758355
34.0,15.0,0,-222.43982784906984,,0,
35.0,15.0,0,-225.82429866460006,,0,
36.0,15.0,0,-228.65778058623255,,0,
37.0,15.0,0,-231.0426248676522,,0,
38.0,15.0,0,-233.1044495541355,,0,
39.0,15.0,0,-235.0244478097029,-159.797716,1,75.2267318097029
40.0,15.0,0,-237.10388284613873,,0,
41.0,15.0,0,-239.587000903819,,0,
42.0,15.0,0,-242.20404050598154,,0,
43.0,15.0,0,-244.63140624983498,,0,
44.0,15.0,0,-246.67213085519325,,0,
45.0,15.0,0,-248.1951908149258,-366.615907,1,-118.42071618507418
46.0,15.0,0,-249.10778664769896,,0,
47.0,15.0,0,-249.34570015015925,,0,
48.0,15.0,0,-248.871773815059,,0,
49.0,15.0,0,-247.68038781385258,,0,
50.0,15.0,0,-245.80868562123214,,0,
51.0,15.0,0,-243.35624319676754,139.82061,1,383.1768531967675
52.0,15.0,0,-240.50941586086265,,0,
53.0,15.0,0,-237.52314926745385,,0,
54.0,15.0,0,-234.53386476598098,,0,
55.0,15.0,0,-231.37603944617877,,0,
56.0,15.0,0,-227.7665224566299,,0,
57.0,15.0,0,-223.49507129521226,-234.624518,1,-11.129446704787739
58.0,15.0,0,-218.4489916622406,,0,
59.0,15.0,0,-212.5962852505436,,0,
60.0,15.0,0,-205.97158265983308,,0,
61.0,15.0,0,-198.66656218672506,,0,
62.0,15.0,0,-190.8223380530908,,0,
63.0,15.0,0,-182.62246218489963,-133.097495,1,49.52496718489962
64.0,15.0,0,-174.2860850131401,,0,
65.0,15.0,0,-166.0611046192571,,0,
66.0,15.0,0,-158.21701453867718,,0,
67.0,15.0,0,-151.0369828227158,,0,
68.0,15.0,0,-144.80904245613783,,0,
69.0,15.0,0,-139.8176512987502,-164.939718,1,-25.122066701249793
70.0,15.0,0,-136.3376321753094,,0,
71.0,15.0,0,-134.62537828247696,,0,
72.0,15.0,0,-134.88153751967184,,0,
73.0,15.0,0,-137.16686952955934,,0,
74.0,15.0,1,-141.35256721198675,,0,
75.0,15.0,1,-147.18961860440686,424.763723,1,571.9533416044069
76.0,15.0,1,-154.40507723802148,,0,
77.0,15.0,1,-162.7405701310272,,0,
78.0,15.0,1,-171.95550853068198,,0,
79.0,15.0,1,-181.82807151179077,,0,
80.0,15.0,1,-192.16115089204504,,0,
81.0,15.0,1,-202.78779357991516,-183.110743,1,19.677050579915146
82.0,15.0,1,-213.57044956249592,,0,
83.0,15.0,1,-224.39115306955136,,0,
84.0,15.0,1,-235.1357372873681,,0,
85.0,15.0,1,-245.68397609473323,,0,
86.0,15.0,1,-255.91378182587505,,0,
87.0,15.0,1,-265.7113606590174,329.772554,1,595.4839146590174
88.0,15.0,1,-274.9766307211976,,0,
89.0,15.0,1,-283.62391724648114,,0,
90.0,15.0,1,-291.58516909640457,,0,
91.0,15.0,1,-298.82298302769414,,0,
92.0,15.0,1,-305.3509465977004,,0,
93.0,15.0,1,-311.242917454063,-286.040443,1,25.202474454063008
94.0,15.0,1,-316.61794177532283,,0,
95.0,15.0,1,-321.613973351823,,0,
96.0,15.0,1,-326.36900769346084,,0,
97.0,15.0,1,-331.01327665175813,,0,
98.0,15.0,1,-335.667880155037,,0,
99.0,15.0,1,-340.44570412691974,81.714136,1,422.15984012691973
100.0,15.0,1,-345.45242461215093,,0,
101.0,15.0,1,-350.7863344409743,,0,
102.0,15.0,1,-356.53582194207047,,0,
103.0,15.0,1,-362.77318377851793,,0,
104.0,15.0,1,-369.543895167968,,0,
105.0,15.0,1,-376.85249011333235,-647.266898,1,-270.4144078866676
106.0,15.0,1,-384.64970338131025,,0,
107.0,15.0,1,-392.8275111631301,,0,
108.0,15.0,1,-401.2256108887159,,0,
109.0,15.0,1,-409.6466269726743,,0,
110.0,15.0,1,-417.8741465212188,,0,
111.0,15.0,1,-425.68940786226176,-712.129319,1,-286.43991113773825
112.0,15.0,1,-432.88539682325427,,0,
113.0,15.0,1,-439.278288701571,,0,
114.0,15.0,1,-444.715841705427,,0,
115.0,15.0,1,-449.0820744556113,,0,
116.0,15.0,1,-452.29840386005526,,0,
117.0,15.0,1,-454.3245880480408,-446.268176,1,8.05641204804084
118.0,15.0,1,-455.15808771899174,,0,
119.0,15.0,1,-454.77511248417886,,0,
120.0,15.0,1,-453.18062033255046,,0,
121.0,15.0,1,-450.4000486311779,,0,
122.0,15.0,1,-446.4703031018498,,0,
123.0,15.0,1,-441.432873393529,-437.120512,1,4.312361393528988
124.0,15.0,1,-435.3273382725529,,0,
125.0,15.0,1,-428.1872595327659,,0,
126.0,15.0,1,-420.04367783161706,,0,
127.0,15.0,1,-410.93894154712507,,0,
128.0,15.0,1,-400.93573338833085,,0,
129.0,15.0,2,-390.1057151163841,-233.578651,1,156.52706411638408
130.0,15.0,2,-378.51319981515917,,0,
131.0,15.0,2,-366.20891564301564,,0,
132.0,15.0,2,-353.23121342181184,,0,
133.0,15.0,2,-339.60968568701537,,0,
134.0,15.0,2,-325.3691515831797,,0,
135.0,15.0,2,-310.53346914158465,-223.978693,1,86.55477614158465
136.0,15.0,2,-295.12903891270616,,0,
137.0,15.0,2,-279.1879007170901,,0,
138.0,15.0,2,-262.7502517624953,,0,
139.0,15.0,2,-245.8661252452439,,0,
140.0,15.0,2,-228.59598053034279,,0,
141.0,15.0,2,-211.01022426497002,1062.948701,1,1273.95892526497
142.0,15.0,2,-193.18820937728015,,0,
143.0,15.0,2,-175.2176396409377,,0,
144.0,15.0,2,-157.19502629511408,,0,
145.0,15.0,2,-139.2271128200955,,0,
146.0,15.0,2,-121.43281768304587,,0,
147.0,15.0,2,-103.94550864632765,-253.677784,1,-149.73227535367235
148.0,15.0,2,-86.9158856197173,,0,
149.0,15.0,2,-70.51612946377645,,0,
150.0,15.0,2,-54.94658276490736,,0,
151.0,15.0,2,-40.4483569201293,,0,
152.0,15.0,2,-27.334502434459864,,0,
153.0,15.0,2,-16.12734206613095,280.221248,1,296.34859006613095
154.0,15.0,2,-7.692250879081257,,0,
155.0,15.0,2,-1.2352270255360054,,0,
156.0,15.0,2,3.6963326198165305,,0,
157.0,15.0,2,7.349382180163957,,0,
158.0,15.0,2,9.90515527943171,,0,
159.0,15.0,2,11.513809161275276,462.012077,1,450.4982678387247
160.0,15.0,2,12.311456508396077,,0,
161.0,15.0,2,12.431932903098641,,0,
162.0,15.0,2,12.015901573942756,,0,
163.0,15.0,2,11.21733089787449,,0,
164.0,15.0,2,10.206745320989285,,0,
165.0,15.0,2,9.17092962843526,-131.060943,1,-140.23187262843527
166.0,15.0,2,8.309519614496821,,0,
167.0,15.0,2,7.829735834740859,,0,
168.0,15.0,3,7.941138534486527,,0,
169.0,15.0,3,8.852689225655922,,0,
170.0,15.0,3,10.775049154268345,,0,
171.0,15.0,3,13.933782359010365,-265.286898,1,-279.2206803590104
172.0,15.0,3,18.60048395414924,,0,
173.0,15.0,3,25.008719033889065,,0,
174.0,15.0,3,33.13516148630879,,0,
175.0,15.0,3,42.92272608375788,,0,
176.0,15.0,3,54.36756007454824,,0,
177.0,15.0,3,67.48811479743745,140.205052,1,72.71693720256255
178.0,15.0,3,82.30807372981144,,0,
179.0,15.0,3,98.84499240446894,,0,
180.0,15.0,3,117.09800255638402,,0,
181.0,15.0,3,137.0302518985045,,0,
182.0,15.0,3,158.53998087695072,,0,
183.0,15.0,3,181.39075647400023,284.673118,1,103.28236152599976
184.0,15.0,3,205.1444626005541,,0,
185.0,15.0,3,229.84785422147252,,0,
186.0,15.0,3,255.3360704461884,,0,
187.0,15.0,3,281.2874840213335,,0,
188.0,15.0,3,307.27708910808724,,0,
189.0,15.0,3,332.78415844196934,-85.697352,1,-418.48151044196936
190.0,15.0,3,357.1892636373086,,0,
191.0,15.0,3,379.79524424500414,,0,
192.0,15.0,3,399.95008481237164,,0,
193.0,15.0,3,417.3110758968469,,0,
194.0,15.0,3,432.0129070487492,,0,
195.0,15.0,3,444.4975230329219,640.343026,1,195.84550296707812
196.0,15.0,3,455.2486591154884,,0,
197.0,15.0,3,464.6697174234905,,0,
198.0,15.0,3,473.06790035652375,,0,
199.0,15.0,3,480.67015953380906,,0,
0.0,16.0,0,297.71732675650856,,0,
1.0,16.0,0,283.6333589128335,,0,
2.0,16.0,0,268.986194229321,310.002934,1,41.01673977067901
3.0,16.0,0,253.75034103592043,,0,
4.0,16.0,0,237.909133541747,,0,
5.0,16.0,0,221.4611647198617,,0,
6.0,16.0,0,204.42512236477342,,0,
7.0,16.0,0,186.83487267638702,,0,
8.0,16.0,0,168.7317725224566,-2.621592,1,-171.3533645224566
9.0,16.0,0,150.15847844214295,,0,
10.0,16.0,0,131.154199954457,,0,
11.0,16.0,0,111.75502555344065,,0,
12.0,16.0,0,92.004198250419,,0,
13.0,16.0,0,71.96997635376465,,0,
14.0,16.0,0,51.75551317067584,-62.821363,1,-114.57687617067583
15.0,16.0,0,31.489254024490947,,0,
16.0,16.0,0,11.306450156604114,,0,
17.0,16.0,0,-8.663022668275516,,0,
18.0,16.0,0,-28.297799692300032,,0,
19.0,16.0,0,-47.483099549681356,,0,
20.0,16.0,0,-66.10712048206187,-495.195966,1,-429.0888455179381
21.0,16.0,0,-84.05743403280576,,0,
22.0,16.0,0,-101.21836792115937,,0,
23.0,16.0,0,-117.47059178200288,,0,
24.0,16.0,0,-132.69455000557355,,0,
25.0,16.0,0,-146.77869886650296,,0,
26.0,16.0,0,-159.6308038294228,-357.531759,1,-197.90095517057722
27.0,16.0,0,-171.18907089655113,,0,
28.0,16.0,0,-181.43382294896583,,0,
29.0,16.0,0,-190.40017657075077,,0,
30.0,16.0,0,-198.1792508203216,,0,
31.0,16.0,0,-204.89750117086442,,0,
32.0,16.0,0,-210.68837182617426,-24.507013,1,186.18135882617426
33.0,16.0,0,-215.67492826090893,,0,
34.0,16.0,0,-219.96610792932916,,0,
35.0,16.0,0,-223.66097304425057,,0,
36.0,16.0,0,-226.8567255179296,,0,
37.0,16.0,0,-229.65939898677607,,0,
38.0,16.0,0,-232.19818377828778,-326.565664,1,-94.36748022171224
39.0,16.0,0,-234.64174097304203,,0,
40.0,16.0,0,-237.18586614769447,,0,
41.0,16.0,0,-239.92748727471917,,0,
42.0,16.0,0,-242.74169319387875,,0,
43.0,16.0,0,-245.4078718639048,,0,
44.0,16.0,0,-247.7390708479943,-485.933811,1,-238.1947401520057
45.0,16.0,0,-249.59813898181164,,0,
46.0,16.0,0,-250.88604830706026,,0,
47.0,16.0,0,-251.53360234888532,,0,
48.0,16.0,0,-251.49890714940557,,0,
49.0,16.0,0,-250.77020734055986,,0,
50.0,16.0,0,-249.37413926616136,-92.687933,1,156.68620626616138
51.0,16.0,0,-247.3871461199451,,0,
52.0,16.0,0,-244.9375050557719,,0,
53.0,16.0,0,-242.16672190186364,,0,
54.0,16.0,0,-239.1343554148989,,0,
55.0,16.0,0,-235.75461723422995,,0,
56.0,16.0,0,-231.85626891021093,-157.064434,1,74.79183491021092
57.0,16.0,0,-227.279785675506,,0,
58.0,16.0,0,-221.92471630081855,,0,
59.0,16.0,0,-215.75888121805838,,0,
60.0,16.0,0,-208.81490621752891,,0,
61.0,16.0,0,-201.18378396044864,,0,
62.0,16.0,0,-193.00772777223756,-262.073733,1,-69.06600522776245
63.0,16.0,0,-184.47301355671152,,0,
64.0,16.0,0,-175.80332923897367,,0,
65.0,16.0,0,-167.25384003127692,,0,
66.0,16.0,0,-159.10536814179068,,0,
67.0,16.0,0,-151.65677663219685,,0,
68.0,16.0,0,-145.21249318185437,-302.193706,1,-156.98121281814565
69.0,16.0,0,-140.06316906260327,,0,
70.0,16.0,0,-136.46222692104493,,0,
71.0,16.0,0,-134.60366268304642,,0,
72.0,16.0,0,-134.5994263104949,,0,
