x,y,val
73.0,2.0,767.203611
74.0,2.0,890.925152
75.0,2.0,824.805216
76.0,2.0,653.766291
77.0,2.0,484.868703
78.0,2.0,314.957705
79.0,2.0,182.223763
80.0,2.0,146.512865
81.0,2.0,39.145605
82.0,2.0,-110.070171
83.0,2.0,-209.224154
84.0,2.0,-338.705066
85.0,2.0,-415.951843
86.0,2.0,-386.825535
87.0,2.0,-441.178253
88.0,2.0,-475.325693
89.0,2.0,-438.816199
90.0,2.0,-332.069806
91.0,2.0,-290.24719
92.0,2.0,-392.169266
93.0,2.0,-467.244147
94.0,2.0,-465.607626
95.0,2.0,-424.923154
96.0,2.0,-448.929588
97.0,2.0,-325.725601
98.0,2.0,-201.021651
99.0,2.0,-247.705819
100.0,2.0,-321.034092
101.0,2.0,-421.193543
102.0,2.0,-475.231743
103.0,2.0,-426.718591
104.0,2.0,-322.586616
105.0,2.0,-253.282441
106.0,2.0,-398.174171
107.0,2.0,-593.316459
108.0,2.0,-654.189281
109.0,2.0,-613.055043
110.0,2.0,-616.895036
111.0,2.0,-553.768776
112.0,2.0,-368.941656
113.0,2.0,-230.383205
114.0,2.0,-308.645127
115.0,2.0,-429.124938
116.0,2.0,-386.633933
117.0,2.0,-342.782839
118.0,2.0,-326.686436
119.0,2.0,-217.079914
120.0,2.0,20.125331
121.0,2.0,-39.483392
122.0,2.0,-319.216001
123.0,2.0,-364.436783
124.0,2.0,-215.529366
125.0,2.0,-152.769847
126.0,2.0,-184.351821
127.0,2.0,-194.710403
128.0,2.0,-140.156856
129.0,2.0,-104.841825
130.0,2.0,-106.959931
131.0,2.0,-102.376335
132.0,2.0,-107.356662
133.0,2.0,-159.003001
134.0,2.0,-111.579532
135.0,2.0,30.052819
136.0,2.0,81.757014
137.0,2.0,8.350616
138.0,2.0,-112.741917
139.0,2.0,-189.582659
140.0,2.0,-276.868473
141.0,2.0,-268.537805
142.0,2.0,-222.124311
143.0,2.0,-136.698587
144.0,2.0,-139.860065
145.0,2.0,-193.376825
146.0,2.0,-148.884339
147.0,2.0,-58.508565
148.0,2.0,76.915798
149.0,2.0,40.433456
150.0,2.0,-38.13988
151.0,2.0,-120.316064
152.0,2.0,-261.504648
153.0,2.0,-402.553215
154.0,2.0,-497.932693
155.0,2.0,-541.863042
156.0,2.0,-645.131965
157.0,2.0,-734.759475
158.0,2.0,-698.9366
159.0,2.0,-642.681556
160.0,2.0,-623.052727
161.0,2.0,-682.692719
162.0,2.0,-649.31286
163.0,2.0,-592.164843
164.0,2.0,-590.533007
165.0,2.0,-565.360821
166.0,2.0,-450.623618
167.0,2.0,-318.373426
168.0,2.0,-319.977125
169.0,2.0,-347.405227
170.0,2.0,-308.368042
171.0,2.0,-271.633799
172.0,2.0,-284.73481
173.0,2.0,-329.651346
174.0,2.0,-444.925951
175.0,2.0,-563.381903
176.0,2.0,-606.470249
177.0,2.0,-661.294719
178.0,2.0,-644.477731
179.0,2.0,-615.409291
180.0,2.0,-670.070338
181.0,2.0,-715.40429
182.0,2.0,-672.883836
183.0,2.0,-571.599885
184.0,2.0,-451.994186
185.0,2.0,-333.299848
186.0,2.0,-294.835599
187.0,2.0,-349.988685
188.0,2.0,-474.895132
189.0,2.0,-594.787504
190.0,2.0,-613.131666
191.0,2.0,-476.959322
192.0,2.0,-345.300232
193.0,2.0,-335.977109
194.0,2.0,-365.065836
195.0,2.0,-312.716681
196.0,2.0,-321.352338
197.0,2.0,-357.608516
198.0,2.0,-260.520963
199.0,2.0,58.717596
0.0,3.0,469.201892
1.0,3.0,549.012753
2.0,3.0,461.376895
3.0,3.0,416.233718
