x,y,val
96.0,30.0,-208.526312
102.0,30.0,284.447179
108.0,30.0,-522.486555
114.0,30.0,-544.436339
120.0,30.0,-392.652351
126.0,30.0,-397.709377
132.0,30.0,-85.738728
138.0,30.0,-445.351261
144.0,30.0,334.109299
150.0,30.0,-281.743282
156.0,30.0,-181.924473
162.0,30.0,-16.82969
168.0,30.0,302.636193
174.0,30.0,733.465461
180.0,30.0,-90.278971
186.0,30.0,-405.271496
192.0,30.0,-334.496938
198.0,30.0,-245.80797
5.0,31.0,-440.661083
11.0,31.0,-234.031051
17.0,31.0,284.20484
23.0,31.0,-346.989902
29.0,31.0,-402.731512
35.0,31.0,-489.674256
41.0,31.0,-361.304877
47.0,31.0,-585.582043
53.0,31.0,-265.731753
59.0,31.0,51.980579
65.0,31.0,-431.297552
71.0,31.0,-676.340752
77.0,31.0,-380.406202
83.0,31.0,-515.516777
89.0,31.0,775.228127
95.0,31.0,-202.773244
101.0,31.0,75.653752
107.0,31.0,-518.406976
113.0,31.0,-636.280712
119.0,31.0,-118.629473
125.0,31.0,-313.106685
131.0,31.0,163.320697
137.0,31.0,-213.335339
143.0,31.0,237.037282
149.0,31.0,-425.363403
155.0,31.0,72.353156
161.0,31.0,-209.50633
167.0,31.0,122.917506
173.0,31.0,538.819358
179.0,31.0,-101.145117
185.0,31.0,-231.56954
191.0,31.0,-417.897196
197.0,31.0,-302.128836
4.0,32.0,-550.483778
10.0,32.0,-323.627403
16.0,32.0,269.983508
22.0,32.0,-247.283478
28.0,32.0,-650.552379
34.0,32.0,-366.430894
40.0,32.0,-295.742309
46.0,32.0,-569.830114
52.0,32.0,-335.66973
58.0,32.0,15.59745
64.0,32.0,-376.807708
70.0,32.0,-788.760309
76.0,32.0,-462.459819
82.0,32.0,-510.683855
88.0,32.0,760.641459
94.0,32.0,-305.342182
100.0,32.0,-31.59234
106.0,32.0,-357.499059
112.0,32.0,-656.443505
118.0,32.0,150.390885
124.0,32.0,-254.164333
130.0,32.0,188.264087
136.0,32.0,-70.809208
142.0,32.0,-12.093309
148.0,32.0,-119.058951
154.0,32.0,142.221146
160.0,32.0,19.477016
166.0,32.0,118.711872
172.0,32.0,322.196347
178.0,32.0,-324.885653
184.0,32.0,-72.855534
190.0,32.0,-502.783364
196.0,32.0,-280.159372
3.0,33.0,-561.503917
9.0,33.0,-376.322771
15.0,33.0,293.923152
21.0,33.0,-76.188874
27.0,33.0,-733.076771
33.0,33.0,-308.006323
39.0,33.0,-190.684296
45.0,33.0,-503.916412
51.0,33.0,-420.82311
57.0,33.0,37.933101
63.0,33.0,-235.673731
69.0,33.0,-735.975231
75.0,33.0,-558.27766
81.0,33.0,-511.475605
87.0,33.0,564.492056
93.0,33.0,-152.627207
99.0,33.0,44.682694
105.0,33.0,-130.31527
111.0,33.0,-705.210228
117.0,33.0,134.971409
123.0,33.0,-116.826297
129.0,33.0,-48.302352
135.0,33.0,128.167526
141.0,33.0,-287.153781
147.0,33.0,-213.834701
153.0,33.0,201.231247
159.0,33.0,250.404484
165.0,33.0,187.562326
171.0,33.0,106.04325
177.0,33.0,-403.148485
183.0,33.0,-120.314542
189.0,33.0,-467.436958
195.0,33.0,-315.955037
2.0,34.0,-632.221237
8.0,34.0,-523.401934
14.0,34.0,353.171007
20.0,34.0,43.00893
26.0,34.0,-645.339269
32.0,34.0,-345.671063
38.0,34.0,-312.905135
44.0,34.0,-332.880295
50.0,34.0,-526.271202
56.0,34.0,-97.515406
62.0,34.0,-129.698228
68.0,34.0,-602.794123
74.0,34.0,-762.151139
80.0,34.0,-537.197443
86.0,34.0,415.458045
92.0,34.0,136.862453
98.0,34.0,198.410264
104.0,34.0,-14.949019
110.0,34.0,-604.883488
116.0,34.0,66.052231
122.0,34.0,-190.48326
128.0,34.0,-238.421794
134.0,34.0,108.857798
140.0,34.0,-346.61282
146.0,34.0,-356.602261
152.0,34.0,306.109456
158.0,34.0,249.011473
164.0,34.0,520.814893
170.0,34.0,-111.977593
176.0,34.0,-487.937422
182.0,34.0,-199.089849
188.0,34.0,-367.753584
194.0,34.0,-391.298806
1.0,35.0,-695.269003
7.0,35.0,-616.725995
13.0,35.0,272.429434
19.0,35.0,103.226072
25.0,35.0,-550.574174
31.0,35.0,-344.977081
37.0,35.0,-341.638516
43.0,35.0,-91.813495
49.0,35.0,-541.065089
55.0,35.0,-218.762929
61.0,35.0,64.217531
67.0,35.0,-556.317391
73.0,35.0,-674.585619
79.0,35.0,-498.925756
85.0,35.0,277.612316
91.0,35.0,347.816075
97.0,35.0,113.962898
103.0,35.0,-48.220841
109.0,35.0,-530.716614
115.0,35.0,72.908361
121.0,35.0,-407.327937
127.0,35.0,-238.678516
133.0,35.0,-319.557335
139.0,35.0,-398.80909
145.0,35.0,-380.391994
151.0,35.0,263.731994
157.0,35.0,272.841764
163.0,35.0,994.106353
169.0,35.0,204.11796
175.0,35.0,-481.602087
181.0,35.0,-405.170193
187.0,35.0,-413.12819
193.0,35.0,-351.680055
199.0,35.0,-23.254661
0.0,36.0,-536.624651
6.0,36.0,-641.00003
12.0,36.0,206.270598
18.0,36.0,200.011605
24.0,36.0,-466.926097
30.0,36.0,-326.005305
36.0,36.0,-437.964499
42.0,36.0,-13.083083
48.0,36.0,-485.093592
54.0,36.0,-253.799936
60.0,36.0,148.565363
66.0,36.0,-388.375428
72.0,36.0,-530.107349
78.0,36.0,-356.700166
84.0,36.0,3.585826
90.0,36.0,436.520879
96.0,36.0,-84.4204
102.0,36.0,-14.292159
108.0,36.0,-542.72636
114.0,36.0,-183.034702
120.0,36.0,-538.513736
126.0,36.0,-63.594838
132.0,36.0,-416.006337
138.0,36.0,-321.185377
144.0,36.0,-470.427199
150.0,36.0,131.724345
156.0,36.0,258.497636
162.0,36.0,1129.355417
168.0,36.0,611.932223
174.0,36.0,-389.040968
180.0,36.0,-478.55348
186.0,36.0,-424.49747
192.0,36.0,-333.619033
198.0,36.0,464.361618
5.0,37.0,-784.475708
11.0,37.0,4.047727
17.0,37.0,374.001512
23.0,37.0,-382.757425
29.0,37.0,-427.225208
35.0,37.0,-407.446934
41.0,37.0,54.424698
47.0,37.0,-373.887661
53.0,37.0,-228.297397
59.0,37.0,211.018873
65.0,37.0,-148.216653
71.0,37.0,-427.142278
77.0,37.0,-377.871783
83.0,37.0,-98.976752
89.0,37.0,698.507264
95.0,37.0,-272.542204
101.0,37.0,31.197706
107.0,37.0,-460.286773
113.0,37.0,-288.384
119.0,37.0,-304.517491
125.0,37.0,95.865639
131.0,37.0,-377.572685
137.0,37.0,-327.817454
143.0,37.0,-367.385306
149.0,37.0,44.250992
155.0,37.0,317.057113
161.0,37.0,856.959076
167.0,37.0,1024.967199
173.0,37.0,-101.799896
179.0,37.0,-418.626019
185.0,37.0,-329.545568
191.0,37.0,-166.050596
197.0,37.0,510.040767
4.0,38.0,-758.924903
10.0,38.0,-301.722892
16.0,38.0,438.764352
22.0,38.0,-180.980207
28.0,38.0,-452.174135
34.0,38.0,-344.649181
40.0,38.0,-7.68696
46.0,38.0,-232.765981
52.0,38.0,-117.785405
58.0,38.0,111.99127
64.0,38.0,80.802984
70.0,38.0,-421.000978
76.0,38.0,-441.318661
82.0,38.0,-277.022313
88.0,38.0,874.280725
94.0,38.0,-299.188174
100.0,38.0,143.066279
106.0,38.0,-317.0875
112.0,38.0,-380.40526
118.0,38.0,78.946262
124.0,38.0,101.065672
130.0,38.0,-316.451248
136.0,38.0,-633.166287
142.0,38.0,-382.607761
148.0,38.0,-216.338852
154.0,38.0,192.62295
160.0,38.0,687.671804
166.0,38.0,1685.667824
172.0,38.0,430.115599
178.0,38.0,-83.229452
184.0,38.0,-207.302186
190.0,38.0,115.848864
196.0,38.0,647.584312
3.0,39.0,-666.181502
9.0,39.0,-533.523441
15.0,39.0,418.710575
21.0,39.0,-182.391574
27.0,39.0,-330.46269
33.0,39.0,-155.638654
39.0,39.0,-8.306359
45.0,39.0,112.110772
51.0,39.0,-136.081532
57.0,39.0,-90.90407
63.0,39.0,86.118926
69.0,39.0,-314.73466
75.0,39.0,-537.534641
81.0,39.0,-340.396524
87.0,39.0,860.667622
93.0,39.0,-216.824286
99.0,39.0,257.673133
105.0,39.0,-274.336347
111.0,39.0,-518.863794
117.0,39.0,373.189577
123.0,39.0,232.141398
129.0,39.0,-120.553274
135.0,39.0,-713.228253
141.0,39.0,-381.433572
147.0,39.0,-358.299442
153.0,39.0,-121.428521
159.0,39.0,267.965804
165.0,39.0,1365.053674
171.0,39.0,902.908977
177.0,39.0,138.395854
183.0,39.0,66.943832
189.0,39.0,132.067428
195.0,39.0,722.574036
2.0,40.0,-547.991613
8.0,40.0,-529.798624
14.0,40.0,364.866597
20.0,40.0,-202.125448
26.0,40.0,-247.513187
32.0,40.0,-106.93191
38.0,40.0,59.185632
44.0,40.0,359.000621
50.0,40.0,-48.468618
56.0,40.0,-253.741038
62.0,40.0,-83.983845
68.0,40.0,-229.894259
74.0,40.0,-517.908458
80.0,40.0,-442.332976
86.0,40.0,907.946966
92.0,40.0,-116.486773
98.0,40.0,443.094299
104.0,40.0,-311.867361
110.0,40.0,-485.182509
116.0,40.0,407.647908
122.0,40.0,112.942057
128.0,40.0,123.244613
134.0,40.0,-733.049574
140.0,40.0,-544.2006
146.0,40.0,-264.959692
152.0,40.0,-215.80671
158.0,40.0,-11.207257
164.0,40.0,996.984621
170.0,40.0,945.920165
176.0,40.0,296.567931
182.0,40.0,406.683122
188.0,40.0,301.017617
194.0,40.0,778.926299
1.0,41.0,-394.066536
7.0,41.0,-363.24868
13.0,41.0,212.740299
19.0,41.0,80.24066
25.0,41.0,-279.741442
31.0,41.0,-134.71087
37.0,41.0,43.169476
43.0,41.0,368.894488
49.0,41.0,237.864809
55.0,41.0,-340.071178
61.0,41.0,-237.081866
67.0,41.0,-316.003772
73.0,41.0,-520.810635
79.0,41.0,-531.807038
85.0,41.0,1025.452912
91.0,41.0,-190.416693
97.0,41.0,557.441541
103.0,41.0,-282.734842
109.0,41.0,-466.365474
115.0,41.0,269.401767
121.0,41.0,-70.476788
127.0,41.0,-164.314796
133.0,41.0,-543.443779
139.0,41.0,-729.352589
145.0,41.0,-384.767895
151.0,41.0,-127.490091
157.0,41.0,24.110104
163.0,41.0,402.685219
169.0,41.0,1125.901194
175.0,41.0,433.740313
181.0,41.0,412.666366
187.0,41.0,568.777686
193.0,41.0,880.099779
199.0,41.0,137.306186
0.0,42.0,-193.810046
6.0,42.0,-153.598323
12.0,42.0,101.817388
18.0,42.0,96.196483
24.0,42.0,-407.136307
30.0,42.0,-229.743822
36.0,42.0,144.488887
42.0,42.0,372.990769
48.0,42.0,415.745685
54.0,42.0,-328.320538
60.0,42.0,-344.762432
66.0,42.0,-411.069148
72.0,42.0,-396.879095
78.0,42.0,-592.177737
84.0,42.0,869.863445
90.0,42.0,-239.457338
96.0,42.0,471.741729
102.0,42.0,-399.017798
108.0,42.0,-404.427589
114.0,42.0,241.092724
120.0,42.0,-95.580468
126.0,42.0,-172.917852
132.0,42.0,-325.224516
138.0,42.0,-573.413528
144.0,42.0,-572.334549
150.0,42.0,-122.24809
156.0,42.0,-145.300861
162.0,42.0,-236.900741
168.0,42.0,1107.42091
174.0,42.0,509.71599
180.0,42.0,752.714501
186.0,42.0,637.036175
192.0,42.0,995.933656
198.0,42.0,185.064822
5.0,43.0,-28.582233
11.0,43.0,22.906697
17.0,43.0,-0.556205
23.0,43.0,-517.350869
29.0,43.0,-423.568834
35.0,43.0,-5.565828
41.0,43.0,331.857173
47.0,43.0,471.185303
53.0,43.0,-135.484693
59.0,43.0,-362.454328
65.0,43.0,-228.79253
71.0,43.0,-282.882733
77.0,43.0,-411.049728
83.0,43.0,558.517594
89.0,43.0,-198.824713
95.0,43.0,111.468637
101.0,43.0,-333.129818
107.0,43.0,-437.439527
113.0,43.0,210.726602
119.0,43.0,-110.186522
125.0,43.0,191.172886
131.0,43.0,99.748794
137.0,43.0,-454.86646
143.0,43.0,-555.884309
149.0,43.0,-319.104104
155.0,43.0,-257.238366
161.0,43.0,-482.44245
167.0,43.0,739.848843
173.0,43.0,446.256027
179.0,43.0,880.578595
185.0,43.0,617.021619
191.0,43.0,761.548341
197.0,43.0,344.852493
4.0,44.0,175.361555
10.0,44.0,-102.966738
16.0,44.0,90.104124
22.0,44.0,-428.228076
28.0,44.0,-602.356191
34.0,44.0,-251.480367
40.0,44.0,209.897782
46.0,44.0,379.079462
52.0,44.0,5.273075
58.0,44.0,-330.918853
64.0,44.0,-55.963138
70.0,44.0,-270.331092
76.0,44.0,-259.565474
82.0,44.0,341.730095
88.0,44.0,-120.37166
94.0,44.0,-175.04436
100.0,44.0,27.225051
106.0,44.0,-506.915207
112.0,44.0,-108.983232
118.0,44.0,-66.180655
124.0,44.0,173.77059
130.0,44.0,338.889608
136.0,44.0,-319.45184
142.0,44.0,-500.174454
148.0,44.0,-535.660592
154.0,44.0,42.640637
160.0,44.0,-464.575933
166.0,44.0,219.354638
172.0,44.0,612.62156
178.0,44.0,728.618446
184.0,44.0,801.79388
190.0,44.0,519.896352
196.0,44.0,309.721608
3.0,45.0,236.396677
9.0,45.0,-32.42412
15.0,45.0,130.442974
21.0,45.0,-253.689561
27.0,45.0,-553.979815
33.0,45.0,-425.834194
39.0,45.0,124.355219
45.0,45.0,227.5716
51.0,45.0,-13.864125
57.0,45.0,-499.116038
63.0,45.0,-222.377774
69.0,45.0,-275.330935
75.0,45.0,-9.300563
81.0,45.0,155.903244
87.0,45.0,68.882889
93.0,45.0,-122.722765
99.0,45.0,398.705811
105.0,45.0,-417.666589
111.0,45.0,-479.868337
117.0,45.0,79.874094
123.0,45.0,11.306019
129.0,45.0,163.412684
135.0,45.0,-170.063469
141.0,45.0,-542.580521
147.0,45.0,-533.373294
153.0,45.0,58.746347
159.0,45.0,-226.456206
165.0,45.0,-367.190451
171.0,45.0,683.379804
177.0,45.0,621.767918
183.0,45.0,633.028646
189.0,45.0,256.10384
195.0,45.0,87.998501
2.0,46.0,290.576616
8.0,46.0,140.103685
14.0,46.0,104.889561
20.0,46.0,-139.898601
26.0,46.0,-428.32879
32.0,46.0,-495.905026
38.0,46.0,26.291162
44.0,46.0,-53.714948
50.0,46.0,-243.811982
56.0,46.0,-652.105982
62.0,46.0,-341.779573
68.0,46.0,-168.084385
74.0,46.0,322.488424
80.0,46.0,-44.143589
86.0,46.0,340.845253
92.0,46.0,-80.770263
98.0,46.0,426.117305
104.0,46.0,-495.107628
110.0,46.0,-544.699357
116.0,46.0,119.361078
122.0,46.0,5.075902
128.0,46.0,-81.77741
134.0,46.0,67.269776
140.0,46.0,-728.353619
146.0,46.0,-397.924216
152.0,46.0,-258.130452
158.0,46.0,38.09872
164.0,46.0,-494.919734
170.0,46.0,289.051328
176.0,46.0,472.568657
182.0,46.0,420.534918
188.0,46.0,291.636336
194.0,46.0,-135.703412
1.0,47.0,402.263727
7.0,47.0,229.398315
13.0,47.0,180.495706
19.0,47.0,-153.211178
25.0,47.0,-399.543791
31.0,47.0,-508.362026
37.0,47.0,-64.135718
43.0,47.0,-97.334154
49.0,47.0,-357.574955
55.0,47.0,-611.156633
61.0,47.0,-399.444909
67.0,47.0,-92.409636
73.0,47.0,493.358548
79.0,47.0,-26.828611
85.0,47.0,593.573665
91.0,47.0,-91.991257
97.0,47.0,437.349426
103.0,47.0,-487.592831
109.0,47.0,-477.17432
115.0,47.0,182.558478
121.0,47.0,68.596133
127.0,47.0,-419.609309
133.0,47.0,515.007199
139.0,47.0,-737.927497
145.0,47.0,-330.92556
151.0,47.0,-647.653019
157.0,47.0,59.094369
163.0,47.0,-368.06331
169.0,47.0,-36.195062
175.0,47.0,247.133571
181.0,47.0,366.690849
187.0,47.0,256.426788
193.0,47.0,-135.705455
199.0,47.0,212.265097
0.0,48.0,464.415032
6.0,48.0,516.249431
12.0,48.0,246.709181
18.0,48.0,-224.796166
24.0,48.0,-444.691815
30.0,48.0,-435.645545
36.0,48.0,-146.346743
42.0,48.0,-87.088982
48.0,48.0,-343.256931
54.0,48.0,-537.64804
60.0,48.0,-450.485172
66.0,48.0,-94.453448
72.0,48.0,386.85877
78.0,48.0,-8.240721
84.0,48.0,579.837364
90.0,48.0,-116.193029
96.0,48.0,377.179722
102.0,48.0,-357.888486
108.0,48.0,-442.574048
114.0,48.0,207.069113
120.0,48.0,-71.168987
126.0,48.0,-593.537136
132.0,48.0,713.355803
138.0,48.0,-247.15571
144.0,48.0,-213.19792
150.0,48.0,-571.564719
156.0,48.0,108.647152
162.0,48.0,-263.538865
168.0,48.0,-54.368912
174.0,48.0,-22.732567
180.0,48.0,17.846489
186.0,48.0,215.762044
192.0,48.0,0.768177
198.0,48.0,153.257717
5.0,49.0,659.296976
11.0,49.0,162.548774
17.0,49.0,-318.22554
23.0,49.0,-448.46085
29.0,49.0,-431.567986
35.0,49.0,-202.175263
41.0,49.0,-98.339747
47.0,49.0,-508.590155
53.0,49.0,-562.388887
59.0,49.0,-477.737957
65.0,49.0,-167.300119
71.0,49.0,86.808738
77.0,49.0,141.558924
83.0,49.0,406.479964
89.0,49.0,-16.089428
95.0,49.0,60.23371
101.0,49.0,-210.791958
107.0,49.0,-370.906589
113.0,49.0,-7.174777
119.0,49.0,-344.498598
125.0,49.0,-564.376596
131.0,49.0,67.635811
137.0,49.0,219.137825
143.0,49.0,-151.75652
149.0,49.0,-442.127907
155.0,49.0,-335.689805
161.0,49.0,-288.453211
167.0,49.0,77.38673
173.0,49.0,-131.284013
179.0,49.0,-302.773351
185.0,49.0,77.415936
191.0,49.0,-20.843439
197.0,49.0,50.293906
